name,address,country,country_name,sector,facility_type,processing_type
Test - Knoll Lapis Fern,"2220 MURPHY RD NE, Calgary",CA,Canada,Aerospace,Residential,Warehousing
Test - Frost Tulip Flint,"331 MT VICTORIA PL SE, Calgary",CA,Canada,Finance,Residential,Manufacturing
Test - Quarry Maple Wolf,"305 SILVERADO SKIES CM SW, Calgary",CA,Canada,Wholesale Trade,Commercial,Manufacturing
Test - Daffodil Rain Magenta,"94 EVERSYDE CO SW, Calgary",CA,Canada,Technical Services,Industrial,Logistics
Test - Lightning Valley Rock,"942 CRESTRIDGE CM SW, Calgary",CA,Canada,Logging,Residential,Warehousing
Test - Rose Tundra Amaranth,"9904 OAKRIDGE RD SW, Calgary",CA,Canada,Trucking,Commercial,Recycling
Test - Yellow Light Antelope,"33 SAVANNA RO NE, Calgary",CA,Canada,Recycling,Agricultural,Warehousing
Test - Periwinkle Alabaster Mist,"83 HARVEST ROSE CI NE, Calgary",CA,Canada,Footwear,Residential,Recycling
Test - Jungle Desert Ebony,"642 PINELAND RD NE, Calgary",CA,Canada,Computers,Commercial,Logistics
Test - Magenta Zircon Amber,"92 CRESTBROOK WY SW, Calgary",CA,Canada,Home Furnishings,Commercial,Logistics
Test - Sequoia Leopard River,"517 53 AV SW, Calgary",CA,Canada,Footwear,Residential,Manufacturing
Test - Cactus Hill Geranium,"7707 MARTHA'S HAVEN PA NE, Calgary",CA,Canada,Electricity,Agricultural,Warehousing
Test - Quarry Grove Estuary,"60 SETON GV SE, Calgary",CA,Canada,Textiles,Commercial,Logistics
Test - Navy Delta Azure,"5404 THORNBRIAR RD NW, Calgary",CA,Canada,General Merchandise,Industrial,Logistics
Test - Zinnia Bamboo Heliotrope,"28 MCDOUGALL CO NE, Calgary",CA,Canada,Animal Production,Commercial,Recycling
Test - Verdant Geranium Whisper,"619 QUEEN CHARLOTTE DR SE, Calgary",CA,Canada,Pipeline Transportation,Commercial,Manufacturing
Test - Chill Moss Wisteria,"6254 PENEDO WY SE, Calgary",CA,Canada,Maintenance,Residential,Logistics
Test - Mistletoe Boulder Bracken,"520 QUEEN ALEXANDRA WY SE, Calgary",CA,Canada,Pharmaceuticals,Industrial,Logistics
Test - Zephyr Stream Willow,"32 MARTHA'S GR NE, Calgary",CA,Canada,Durable Goods,Industrial,Recycling
Test - Horizon Burgundy Burgundy,"59 PRESTWICK POND TC SE, Calgary",CA,Canada,Food & Beverage,Residential,Manufacturing
Test - Daisy Buff Navy,"459 PATTERSON BV SW, Calgary",CA,Canada,Allied Products,Commercial,Logistics
Test - Azalea Quartz Khaki,"248 CALHOUN CR NE, Calgary",CA,Canada,Plastics,Residential,Recycling
Test - Quartz Pebble Kale,"142 ROCKY RIDGE CL NW, Calgary",CA,Canada,Supplies Dealers,Industrial,Recycling
Test - Moss Rowan Elm,"184 NOLANCREST CI NW, Calgary",CA,Canada,Technical Services,Agricultural,Recycling
Test - Pond Savanna Aspen,"47 SADDLEMONT MR NE, Calgary",CA,Canada,Hunting,Residential,Recycling
Test - Onyx Sand Falcon,"50 EVANSCREST TC NW, Calgary",CA,Canada,Energy Production & Utilities,Commercial,Logistics
Test - Grove Mahogany Daffodil,"457 29 AV NW, Calgary",CA,Canada,Food Manufacturing,Industrial,Recycling
Test - Iris Magnolia Baobab,"105 SUNHAVEN CL SE, Calgary",CA,Canada,Storage,Industrial,Warehousing
Test - Koala Tamarind Harbor,"5288 130 AV SE, Calgary",CA,Canada,Material Production,Commercial,Manufacturing
Test - Foxglove Shadow Swamp,"1128 LAKE SYLVAN PL SE, Calgary",CA,Canada,Food,Agricultural,Recycling
Test - Pebble Cliff Taupe,"52 RIVERSIDE CR SE, Calgary",CA,Canada,Personal Care Products,Residential,Manufacturing
Test - Hawthorn Cactus Teak,"33 COPPERPOND AV SE, Calgary",CA,Canada,Equipment,Commercial,Recycling
Test - Verdant Mahogany Pearl,"112 MARTHA'S CL NE, Calgary",CA,Canada,Electronic Product Manufacturing,Residential,Recycling
Test - Swamp Horizon Creek,"122 CITADEL MEADOW BA NW, Calgary",CA,Canada,Quarrying,Commercial,Warehousing
Test - Storm Tangerine Plum,"300 HAWKCLIFF WY NW, Calgary",CA,Canada,Apparel Accessories,Commercial,Manufacturing
Test - Ginkgo Sequoia Blaze,"230 RIVERSTONE CV SE, Calgary",CA,Canada,Repair,Residential,Logistics
Test - Obsidian Lilac Breeze,"100 CASTLERIDGE CL NE, Calgary",CA,Canada,Building Construction,Commercial,Warehousing
Test - Fern Slope Nettle,"82 SADDLEHORN CL NE, Calgary",CA,Canada,Paper Products,Residential,Logistics
Test - Panda Palm Kale,"7429 22 ST SE, Calgary",CA,Canada,Oil & Gas,Agricultural,Warehousing
Test - Yellow Heliotrope Plum,"2049 42 AV SW, Calgary",CA,Canada,Supplies Dealers,Industrial,Logistics
Test - Ebony Cascade Bramble,"124 MILLSIDE RD SW, Calgary",CA,Canada,Building Construction,Commercial,Manufacturing
Test - Chill Ice Zephyr,"3223 UTAH PL NW, Calgary",CA,Canada,Healthcare,Residential,Manufacturing
Test - Echo Stream Bramble,"32 RED EMBERS PR NE, Calgary",CA,Canada,Maintenance,Agricultural,Recycling
Test - Sand Seal Acorn,"66 MT ABERDEEN MR SE, Calgary",CA,Canada,Crop Production,Residential,Logistics
Test - Volcano Wave Ocean,"764 CEDARILLE WY SW, Calgary",CA,Canada,Building Construction,Industrial,Logistics
Test - Plum Mulberry Delta,"203 RED SKY CR NE, Calgary",CA,Canada,Repair,Agricultural,Warehousing
Test - Falcon Beech Lilac,"112 CORNER MEADOWS GA NE, Calgary",CA,Canada,Automotive Parts,Industrial,Recycling
Test - Khaki Slope Savannah,"2625 178 AV SE, Calgary",CA,Canada,Leather,Agricultural,Logistics
Test - Light Obsidian Swamp,"118 EVERGLADE WY SW, Calgary",CA,Canada,Automotive,Agricultural,Warehousing
Test - Jasmine Copper Shadow,"6 EVANSBOROUGH VW NW, Calgary",CA,Canada,Solar Energy,Residential,Manufacturing
Test - Gray Pearl Jade,"51 CEDARBROOK CL SW, Calgary",CA,Canada,Research,Agricultural,Recycling
Test - Ocelot Chill Zinnia,"2711 MORLEY TR NW, Calgary",CA,Canada,Hunting,Agricultural,Manufacturing
Test - Bear Alder Aurora,"105 TARAVISTA WY NE, Calgary",CA,Canada,Repair,Agricultural,Logistics
Test - Orchid Emerald Harsh,"82 SILVERTON GLEN GA SW, Calgary",CA,Canada,Civil Engineering Construction,Industrial,Manufacturing
Test - Dune Oak Ravine,"55 CORNERSTONE GD NE, Calgary",CA,Canada,Repair,Agricultural,Manufacturing
Test - Cave Tide Buff,"76 RUNDLEFIELD CL NE, Calgary",CA,Canada,Apparel Accessories,Commercial,Logistics
Test - Ruby Copper Moose,"4750 43 ST SE, Calgary",CA,Canada,Food,Commercial,Recycling
Test - Hill Marigold Mustard,"119 PINESON PL NE, Calgary",CA,Canada,Food & Beverage,Residential,Warehousing
Test - Moon Mulberry Burgundy,"532 HUNTERPLAIN HL NW, Calgary",CA,Canada,Aerospace,Industrial,Logistics
Test - Woods Walnut Heliotrope,"613 19 AV NW, Calgary",CA,Canada,Mining,Industrial,Manufacturing
Test - Acacia Hill Mahogany,"144 MARTINWOOD WY NE, Calgary",CA,Canada,Financial Services,Commercial,Recycling
Test - Aspen Bracken Savannah,"315 SILVERADO RANGE PL SW, Calgary",CA,Canada,Home Accessories,Commercial,Warehousing
Test - Gray Citrine Dandelion,"436 DISCOVERY PL SW, Calgary",CA,Canada,Pipeline Transportation,Commercial,Manufacturing
Test - Acorn Kale Amaranth,"12 ERIN MEADOW MR SE, Calgary",CA,Canada,Printing,Industrial,Manufacturing
Test - Rose Zircon Rapid,"495 EVERMEADOW RD SW, Calgary",CA,Canada,Recreation,Agricultural,Recycling
Test - Rainforest Moon Nickel,"1608 19 AV NW, Calgary",CA,Canada,Furniture,Commercial,Recycling
Test - Fuchsia Estuary Volcano,"1116 LEGACY CI SE, Calgary",CA,Canada,Equipment,Industrial,Recycling
Test - Ivory Harbor Mustard,"5007 RUNDLEHORN DR NE, Calgary",CA,Canada,Hard Goods,Commercial,Recycling
Test - Savannah Kyanite Isle,"211 PARKLAND WY SE, Calgary",CA,Canada,Equipment,Commercial,Recycling
Test - Tulip Wolf Meadow,"59 CORNER MEADOWS MR NE, Calgary",CA,Canada,Forestry,Commercial,Recycling
Test - Bright Canyon Dandelion,"1015 WOODVIEW CR SW, Calgary",CA,Canada,Paper Products,Industrial,Logistics
Test - Tulip Ice Yew,"60 CITYSIDE MR NE, Calgary",CA,Canada,Wholesale Trade,Commercial,Manufacturing
Test - Swamp Meadow Redwood,"3829 PARKHILL ST SW, Calgary",CA,Canada,Allied Products,Residential,Manufacturing
