name,address,country,country_name,sector,facility_type,processing_type
Test - Wolf Yellow Jungle,"1918 5A ST SW, Calgary",CA,Canada,Home Accessories,Commercial,Recycling
Test - Shore Hill Quartz,"57 CARRINGTON WY NW, Calgary",CA,Canada,International Affairs,Agricultural,Logistics
Test - Quarry Pearl Sun,"2207 VICTORIA CR NW, Calgary",CA,Canada,Personal Care Products,Agricultural,Warehousing
Test - Elder Sunflower Glacier,"1120 CORNERSTONE ST NE, Calgary",CA,Canada,Hospitals,Residential,Warehousing
Test - Mistletoe Sun Ice,"3028 DOVERBROOK RD SE, Calgary",CA,Canada,Medical Equipment & Services,Agricultural,Warehousing
Test - Lilac Elder Rapid,"637 REDSTONE DR NE, Calgary",CA,Canada,Pipeline Transportation,Agricultural,Manufacturing
Test - Hemlock Breeze Denim,"7319 SILVER MEAD RD NW, Calgary",CA,Canada,Energy,Commercial,Recycling
Test - Rain Ginkgo Pine,"100 ARBOUR RIDGE PA NW, Calgary",CA,Canada,Arts,Agricultural,Warehousing
Test - Nutmeg Daffodil Oasis,"2726 7 AV NW, Calgary",CA,Canada,Crop Production,Commercial,Manufacturing
Test - Aurora Nickel Lime,"619 WILDERNESS DR SE, Calgary",CA,Canada,Entertainment,Residential,Logistics
Test - Tundra Dandelion Flame,"507 47 ST SE, Calgary",CA,Canada,Recreation,Commercial,Manufacturing
Test - Steppe Lemon Citrine,"457 HAWKSTONE DR NW, Calgary",CA,Canada,Merchant Wholesalers,Industrial,Warehousing
Test - Carmine Zircon Nutmeg,"116 RED EMBERS CR NE, Calgary",CA,Canada,Forestry,Commercial,Logistics
Test - Creek Savannah Ivy,"48 GLENVIEW DR SW, Calgary",CA,Canada,Food,Commercial,Manufacturing
Test - Lilac Sky Carmine,"102 LEGACY REACH CM SE, Calgary",CA,Canada,Warehousing,Commercial,Logistics
Test - Bay Knoll Rosewood,"1731 49 AV SW, Calgary",CA,Canada,Equipment,Agricultural,Warehousing
Test - Dusk Elder Yew,"222 DISCOVERY PL SW, Calgary",CA,Canada,Telecommunications,Agricultural,Warehousing
Test - Steppe Poplar Lagoon,"53 PENWORTH CL SE, Calgary",CA,Canada,Home Textiles,Industrial,Logistics
Test - Frost Pine Hematite,"11 ARBOUR RIDGE WY NW, Calgary",CA,Canada,Plastics,Residential,Manufacturing
Test - Gorilla Thunder Geranium,"3939 54 AV SE, Calgary",CA,Canada,Recreation,Agricultural,Warehousing
Test - Gray Quarry Peach,"128 54 AV NW, Calgary",CA,Canada,Automotive,Commercial,Warehousing
Test - Tornado Topaz Jaguar,"30 WOODPARK CI SW, Calgary",CA,Canada,Civil Engineering Construction,Industrial,Logistics
Test - Leaf Eagle Storm,"56 PANORAMA HILLS MR NW, Calgary",CA,Canada,Jewelry,Agricultural,Warehousing
Test - Quartz Tide Indigo,"20 CRESTBROOK VW SW, Calgary",CA,Canada,Hospitals,Residential,Logistics
Test - Obsidian Cloud Oak,"120 12A ST NE, Calgary",CA,Canada,Rubber Products,Industrial,Recycling
Test - Lightning Tornado Sunflower,"1612 136 AV SE, Calgary",CA,Canada,Construction,Commercial,Manufacturing
Test - Dandelion Antelope Palm,"7627 22 ST SE, Calgary",CA,Canada,Automotive,Industrial,Recycling
Test - Buttercup Knoll Ruby,"22 BRIDLEWOOD GV SW, Calgary",CA,Canada,Medical Equipment & Services,Commercial,Manufacturing
Test - Magnolia Wolf Fire,"3525 62 AV SE, Calgary",CA,Canada,Rubber Products,Residential,Logistics
Test - Bamboo Moose Rock,"148 ARBOUR RIDGE WY NW, Calgary",CA,Canada,Logging,Residential,Recycling
Test - Nettle Copper Pine,"612 DALMENY HL NW, Calgary",CA,Canada,Utilities,Residential,Manufacturing
Test - Magenta Aloe Frost,"1017 ROYAL AV SW, Calgary",CA,Canada,Tobacco Products,Industrial,Warehousing
Test - Quarry Azure Spruce,"1428 16 ST SE, Calgary",CA,Canada,Electronic Product Manufacturing,Agricultural,Logistics
Test - Elder Denim Fawn,"33 RED SKY WY NE, Calgary",CA,Canada,Merchant Wholesalers,Agricultural,Recycling
Test - Feldspar Knoll Carmine,"179 LAKE SYLVAN CL SE, Calgary",CA,Canada,Building Construction,Agricultural,Logistics
Test - Flame Raspberry Jungle,"506 13 AV NE, Calgary",CA,Canada,Textiles,Residential,Logistics
Test - Harbor Glare Citrine,"266 ARBOUR VISTA RD NW, Calgary",CA,Canada,Technology,Agricultural,Manufacturing
Test - Ursa Cave Inlet,"502 MASTERS RD SE, Calgary",CA,Canada,Biotechnology,Residential,Warehousing
Test - Bronze Quartz Carnation,"227 CANOVA PL SW, Calgary",CA,Canada,Energy,Residential,Logistics
Test - Harsh Azalea Savanna,"2019 23 ST SW, Calgary",CA,Canada,Water Utilities,Agricultural,Manufacturing
Test - Mountain Bright Citrine,"321 TARALAKE WY NE, Calgary",CA,Canada,Textiles,Agricultural,Logistics
Test - Snow Shadow Mulberry,"213 CRESTMONT DR SW, Calgary",CA,Canada,General Merchandise,Residential,Recycling
Test - Ocean Kyanite Burgundy,"1611 137 AV SE, Calgary",CA,Canada,Apparel,Agricultural,Logistics
Test - Charcoal Acorn Cave,"7 HAWKHILL WY NW, Calgary",CA,Canada,Printing,Agricultural,Warehousing
Test - Hazel Lapis Tangerine,"1623 BROADVIEW RD NW, Calgary",CA,Canada,Accommodation,Industrial,Recycling
Test - Bronze Pine Pearl,"415 30 AV NW, Calgary",CA,Canada,Parts Dealers,Agricultural,Recycling
Test - Savannah Marigold Coral,"56 ERIN MEADOW GR SE, Calgary",CA,Canada,Mining,Industrial,Logistics
Test - Gorilla Lilac Moon,"106 PANORA RD NW, Calgary",CA,Canada,Educational Services,Residential,Warehousing
Test - Gulf Pebble Willow,"233 LUCAS PL NW, Calgary",CA,Canada,Recreation,Agricultural,Recycling
Test - Pass Glare Leopard,"275 COVENTRY CL NE, Calgary",CA,Canada,Allied Products,Industrial,Manufacturing
Test - Dune Feldspar Navy,"6407 54 ST NE, Calgary",CA,Canada,Home,Commercial,Manufacturing
Test - Jasper Grove Peach,"4360A 70 ST NW, Calgary",CA,Canada,Home,Commercial,Recycling
Test - Peony Wind Verdant,"243 CITYSIDE RD NE, Calgary",CA,Canada,Pipeline Transportation,Industrial,Logistics
Test - Savannah Feldspar Bramble,"34 FLAVELLE RD SE, Calgary",CA,Canada,Storage,Commercial,Warehousing
Test - Dusk Cliff Cliff,"109 SADDLEPEACE CR NE, Calgary",CA,Canada,Energy Production & Utilities,Agricultural,Recycling
Test - Pine Jasper Prairie,"1124 CORNERSTONE ST NE, Calgary",CA,Canada,Electronic Product Manufacturing,Industrial,Logistics
Test - Wisteria Thunder Hazel,"6135 CENTRE ST NW, Calgary",CA,Canada,Home,Industrial,Recycling
Test - Violet Saffron Rowan,"2 ROSSMERE RD SW, Calgary",CA,Canada,Footwear,Commercial,Manufacturing
Test - Falcon Canyon Isle,"7432 22 ST SE, Calgary",CA,Canada,Healthcare,Commercial,Manufacturing
Test - Gold Wisteria Cliff,"195 BERWICK WY NW, Calgary",CA,Canada,Manufacturing,Industrial,Logistics
Test - Vale Rapid Spruce,"42 ARBOUR RIDGE CL NW, Calgary",CA,Canada,Printing,Commercial,Logistics
Test - Jasper Elder Viper,"88 CRESTBROOK VW SW, Calgary",CA,Canada,Maintenance,Commercial,Recycling
Test - Peony Buff Fir,"2815 BURGESS DR NW, Calgary",CA,Canada,Textiles,Industrial,Warehousing
Test - Lagoon Sun Volcano,"1327 75 AV SW, Calgary",CA,Canada,Pipeline Transportation,Residential,Manufacturing
Test - Chill Woods Ocelot,"52 TEMPLEWOOD DR NE, Calgary",CA,Canada,Food Industry,Industrial,Logistics
Test - Bay Marigold Creek,"2424 7 ST NE, Calgary",CA,Canada,Multi-Category,Residential,Logistics
Test - Emerald Quartz Vale,"7708 HUNTERQUAY WY NW, Calgary",CA,Canada,Food & Beverage,Residential,Recycling
Test - Olive Magnolia Quartz,"8204 7 ST SW, Calgary",CA,Canada,Pharmaceuticals,Commercial,Logistics
Test - Canyon Aloe Ivy,"1928 28 AV SW, Calgary",CA,Canada,Hard Goods,Residential,Recycling
Test - Lilac Walnut Clover,"168 CANTRELL DR SW, Calgary",CA,Canada,Allied Products,Agricultural,Manufacturing
Test - Mulberry Verdant Shadow,"5828 37 ST SW, Calgary",CA,Canada,Technical Services,Industrial,Manufacturing
Test - Ivory Gale Bramble,"7023 22A ST SE, Calgary",CA,Canada,Sporting Goods,Residential,Logistics
Test - Acorn Iris Grove,"139 BRIDLEPOST GR SW, Calgary",CA,Canada,Crop Production,Commercial,Recycling
Test - Horizon Breeze Gale,"739 17 AV NW, Calgary",CA,Canada,Oil & Gas,Commercial,Manufacturing
Test - Thunder Cloud Lilac,"162 SOMERSET PA SW, Calgary",CA,Canada,Rail Transportation,Agricultural,Recycling
Test - Juniper Ice Mustard,"1010 5 AV NE, Calgary",CA,Canada,Pipeline Transportation,Residential,Recycling
Test - Gulf Denim Honey,"1404 43 ST NE, Calgary",CA,Canada,Machinery Manufacturing,Residential,Manufacturing
Test - Teak Vale Cave,"515 2 ST NE, Calgary",CA,Canada,Home Furnishings,Commercial,Manufacturing
Test - Aspen Ebony Volcano,"715 COUNTRY HILLS CO NW, Calgary",CA,Canada,Food Industry,Agricultural,Recycling
Test - Flame Magnolia Deer,"12947 CANDLE CR SW, Calgary",CA,Canada,Arts & Entertainment,Residential,Manufacturing
Test - Taupe Blaze Gale,"5334 COPPERFIELD GA SE, Calgary",CA,Canada,Air Transportation,Residential,Logistics
Test - Whisper Birch Lemon,"6527 54 ST NW, Calgary",CA,Canada,Biotechnology,Agricultural,Recycling
Test - Narwhal Leopard Tulip,"2913 6 AV NW, Calgary",CA,Canada,Apparel Accessories,Commercial,Manufacturing
Test - Volcano Ice Redwood,"39 PROMINENCE PH SW, Calgary",CA,Canada,Hobby,Agricultural,Logistics
Test - Rosewood Frost Slope,"78 QUEEN ANNE CL SE, Calgary",CA,Canada,Furniture,Agricultural,Recycling
Test - Mist Poppy Ginkgo,"47 LA VALENCIA GD NE, Calgary",CA,Canada,Research,Residential,Manufacturing
Test - Amber Carmine Elm,"7528 HUNTRIDGE CR NE, Calgary",CA,Canada,Gas,Residential,Recycling
Test - Silver Rock Creek,"143 HAWKSTONE PL NW, Calgary",CA,Canada,Information,Commercial,Recycling
Test - Elm Magnolia Spruce,"21 HOWSE TC NE, Calgary",CA,Canada,Garden Tools,Industrial,Recycling
Test - Buttercup Mustard Bronze,"13710 68 ST NE, Calgary",CA,Canada,Multi-Category,Residential,Manufacturing
Test - Alabaster Dune Sassafras,"66 CITYSCAPE MT NE, Calgary",CA,Canada,Research,Commercial,Logistics
