name,address,country,country_name,sector,facility_type,processing_type
Test - Peony Spruce Aurora,"62 AUBURN SOUND CL SE, Calgary",CA,Canada,Home Accessories,Industrial,Recycling
Test - Ursa Bay Sky,"84 COUNTRY HILLS CL NW, Calgary",CA,Canada,Wholesale Trade,Residential,Manufacturing
Test - Carmine Carnation Wolf,"71 EVANSDALE WY NW, Calgary",CA,Canada,Medical Equipment & Services,Agricultural,Logistics
Test - Gale Gulf Moss,"1431B 39 ST SW, Calgary",CA,Canada,Multi-Category,Agricultural,Warehousing
Test - Pearl Boulder Antelope,"2227 21 AV SW, Calgary",CA,Canada,Computers,Industrial,Recycling
Test - Bamboo Wolf Cypress,"75 SKYVIEW SHORES RD NE, Calgary",CA,Canada,Maritime Transportation,Commercial,Manufacturing
Test - Lightning Stream Rosewood,"30 SADDLELAND CR NE, Calgary",CA,Canada,Oil & Gas,Industrial,Warehousing
Test - Wander Oasis Rowan,"4611 14A ST SW, Calgary",CA,Canada,Air Transportation,Commercial,Manufacturing
Test - Snow Fern Lemon,"2122 9 AV SE, Calgary",CA,Canada,Electronic Product Manufacturing,Agricultural,Recycling
Test - Light Blaze Poppy,"115 NEW BRIGHTON CL SE, Calgary",CA,Canada,Hobby,Industrial,Warehousing
Test - Obsidian Rose Mist,"111 TARAWOOD LN NE, Calgary",CA,Canada,Hobby,Agricultural,Logistics
Test - Dawn Deer Chill,"49 SHERWOOD HT NW, Calgary",CA,Canada,Food,Residential,Warehousing
Test - Rock Rapid Seal,"28 COVEHAVEN TC NE, Calgary",CA,Canada,Machinery Manufacturing,Commercial,Logistics
Test - Ebony Meadow Gorilla,"163 ERIN MOUNT CR SE, Calgary",CA,Canada,Rail Transportation,Agricultural,Manufacturing
Test - Xylo Harbor Tulip,"285 PANATELLA BV NW, Calgary",CA,Canada,Pipeline Transportation,Agricultural,Warehousing
Test - Oak Hickory Myrtle,"9 PANORA CL NW, Calgary",CA,Canada,Musical Instruments,Industrial,Warehousing
Test - Bear Buttercup Mist,"19 BEDDINGTON CR NE, Calgary",CA,Canada,Garden Tools,Residential,Recycling
Test - Sapphire Dandelion Elder,"8046 COUGAR RIDGE AV SW, Calgary",CA,Canada,Furniture,Industrial,Logistics
Test - Dandelion Thyme Flint,"170 PANATELLA SQ NW, Calgary",CA,Canada,Musical Instruments,Industrial,Warehousing
Test - Mulberry Earth Stream,"8218 SADDLEBROOK DR NE, Calgary",CA,Canada,Home Accessories,Agricultural,Manufacturing
Test - Bliss Narwhal Fuchsia,"84 ARBOUR LAKE HT NW, Calgary",CA,Canada,Utilities,Industrial,Warehousing
Test - Ravine Horizon Panda,"211 CHAPARRAL VALLEY TC SE, Calgary",CA,Canada,Entertainment,Agricultural,Logistics
Test - Hill Bracken Mahogany,"190 CHAPMAN CI SE, Calgary",CA,Canada,Components,Industrial,Logistics
Test - Canyon Violet Aspen,"309 MARTIN CROSSING PL NE, Calgary",CA,Canada,Gas,Commercial,Warehousing
Test - Tempest Magenta Periwinkle,"6535 BOWNESS RD NW, Calgary",CA,Canada,Renewable Energy,Agricultural,Warehousing
Test - Hawk River Vale,"204 COUGARTOWN CL SW, Calgary",CA,Canada,Storage,Commercial,Warehousing
Test - Ocean Yellow Clover,"305 QUARRY GR SE, Calgary",CA,Canada,Manufacturing,Industrial,Recycling
Test - Foxglove Silver Cave,"448 TUSCANY DR NW, Calgary",CA,Canada,Animal Production,Agricultural,Logistics
Test - Hickory Mountain Fawn,"138 EVANSDALE LI NW, Calgary",CA,Canada,Automotive,Commercial,Recycling
Test - Beech Plum Magenta,"622 27 AV NW, Calgary",CA,Canada,Energy,Residential,Manufacturing
Test - Peony Shadow Bramble,"104 EVERBROOK DR SW, Calgary",CA,Canada,Food Manufacturing,Agricultural,Recycling
Test - Tempest Yak Creek,"177 SILVERADO RANGE CV SW, Calgary",CA,Canada,Aerospace,Agricultural,Logistics
Test - Hickory Blaze Charcoal,"811 5 ST NE, Calgary",CA,Canada,Entertainment,Commercial,Manufacturing
Test - Topaz Creek Buttercup,"138 CRANBERRY WY SE, Calgary",CA,Canada,Parts Dealers,Residential,Recycling
Test - Jasper Daisy Violet,"235 ROYAL BIRCH WY NW, Calgary",CA,Canada,Toys,Commercial,Manufacturing
Test - Bamboo Opal Saffron,"34 SKYVIEW SHORES PL NE, Calgary",CA,Canada,Food Industry,Commercial,Recycling
Test - Sunflower Creek Pearl,"150 AUBURN BAY HT SE, Calgary",CA,Canada,Textiles,Residential,Recycling
Test - Daffodil Sassafras Periwinkle,"839 24 AV SE, Calgary",CA,Canada,Commodities,Agricultural,Recycling
Test - Poplar Grove Swamp,"10171 46 ST NE, Calgary",CA,Canada,Electronic Product Manufacturing,Agricultural,Logistics
Test - Plum Palm Plateau,"135 TREMBLANT WY SW, Calgary",CA,Canada,Electronic Product Manufacturing,Industrial,Manufacturing
Test - Quarry Malachite Deer,"235 MAUNSELL CL NE, Calgary",CA,Canada,Civil Engineering Construction,Agricultural,Warehousing
Test - Tundra Prairie Prairie,"57 MARTINVALLEY CR NE, Calgary",CA,Canada,Food & Beverage,Commercial,Manufacturing
Test - Harsh Maple Violet,"8045 COUGAR RIDGE AV SW, Calgary",CA,Canada,Building Construction,Industrial,Logistics
Test - Estuary Leaf Acorn,"40 PANATELLA MR NW, Calgary",CA,Canada,Electrical Devices,Industrial,Warehousing
Test - Peony Berry Fuchsia,"137 COPPERSTONE CR SE, Calgary",CA,Canada,Manufacturing,Agricultural,Manufacturing
Test - Cedar Falcon Bramble,"58 COVEHAVEN ME NE, Calgary",CA,Canada,Warehousing,Agricultural,Warehousing
Test - Indigo Wave Aurora,"55 COPPERFIELD PT SE, Calgary",CA,Canada,Apparel,Industrial,Warehousing
Test - Ice Violet Mustard,"111 TARAWOOD LN NE, Calgary",CA,Canada,Books,Commercial,Manufacturing
Test - Clover Wisteria Cedar,"1058 MCKINNON DR NE, Calgary",CA,Canada,Civics,Residential,Manufacturing
Test - Hawk Deer Wisteria,"71 CRANLEIGH MR SE, Calgary",CA,Canada,Nondurable Goods,Agricultural,Recycling
Test - Azalea Glare Whisper,"5 WEXFORD GD SW, Calgary",CA,Canada,Parts Dealers,Residential,Warehousing
Test - Thyme Grove Amaranth,"64 ROCKYLEDGE CR NW, Calgary",CA,Canada,Energy Production & Utilities,Residential,Logistics
Test - Narwhal Star Diamond,"199 SADDLECREST BV NE, Calgary",CA,Canada,Repair,Residential,Recycling
Test - Slope Amber Rock,"256 SANDSTONE PL NW, Calgary",CA,Canada,Quarrying,Commercial,Recycling
Test - Hibiscus Shadow Copper,"13 ROYAL OAK PZ NW, Calgary",CA,Canada,Animal Production,Commercial,Recycling
Test - Quartz Amethyst Olive,"3244 RAE CR SE, Calgary",CA,Canada,Home,Residential,Logistics
Test - Star Savannah Cascade,"25 SORA GA SE, Calgary",CA,Canada,Sporting Goods,Residential,Logistics
Test - Plateau Magnolia Lavender,"48 SADDLELAKE GD NE, Calgary",CA,Canada,Manufacturing,Industrial,Recycling
Test - Zephyr Feldspar Ivory,"3 SAGE VALLEY CO NW, Calgary",CA,Canada,Agriculture,Agricultural,Manufacturing
Test - Azalea Ridge Redwood,"162 AUBURN CREST WY SE, Calgary",CA,Canada,Consumer Products,Agricultural,Warehousing
Test - Copper Hickory Isle,"126 COPPERPOND LD SE, Calgary",CA,Canada,Hospitals,Agricultural,Recycling
Test - Opal Zebra Buttercup,"218 17 AV SE, Calgary",CA,Canada,Plastics,Residential,Warehousing
Test - Amber Bay Citrine,"226 AUBURN CREST WY SE, Calgary",CA,Canada,Hunting,Industrial,Logistics
Test - Pond Bay Light,"185 MAHOGANY HT SE, Calgary",CA,Canada,Forestry,Commercial,Recycling
Test - Chill Tundra Kale,"235 21 AV NW, Calgary",CA,Canada,Books,Residential,Recycling
Test - Aloe Gale Wander,"159 COVENTRY HILLS DR NE, Calgary",CA,Canada,Pharmaceuticals,Agricultural,Manufacturing
Test - Yew Mist Marigold,"441 50 AV SW, Calgary",CA,Canada,Repair,Commercial,Warehousing
Test - Obsidian Sassafras Hill,"43 SOMERGLEN RD SW, Calgary",CA,Canada,Building Construction,Agricultural,Manufacturing
Test - Viper Snow Ivy,"38 KINCORA HT NW, Calgary",CA,Canada,Hobby,Agricultural,Warehousing
Test - Dusk Leopard Stream,"1018 MEMORIAL DR NW, Calgary",CA,Canada,Aerospace,Industrial,Manufacturing
Test - Oak Fir Knoll,"1920 11 ST NW, Calgary",CA,Canada,Trucking,Agricultural,Logistics
Test - Creek Gulf Amaranth,"61 TUSSLEWOOD HT NW, Calgary",CA,Canada,Professional Services,Residential,Recycling
Test - Beige Boulder Zebra,"116 12A ST NE, Calgary",CA,Canada,Consumer Electronics,Residential,Recycling
Test - Rosewood Forest Earth,"191 NEW BRIGHTON DR SE, Calgary",CA,Canada,Sports Equipment,Residential,Warehousing
Test - Geranium Pebble Daffodil,"64 BRIGHTONSTONE GD SE, Calgary",CA,Canada,Technical Services,Commercial,Recycling
Test - Reef Falcon Poplar,"308 SADDLEBROOK CI NE, Calgary",CA,Canada,Technology,Residential,Recycling
Test - Rosewood Myrtle Emerald,"51 CRANWELL LN SE, Calgary",CA,Canada,Printing,Residential,Warehousing
Test - Star Lilac Ivory,"501 PANAMOUNT BV NW, Calgary",CA,Canada,Specialty Trade Contractors,Industrial,Warehousing
