name,address,country,country_name,sector,facility_type,processing_type
Test - Azalea Wave Shore,"151 CORNERSTONE PS NE, Calgary",CA,Canada,Beauty Products,Agricultural,Warehousing
Test - Lilac Bliss Hematite,"72 DEL RAY CL NE, Calgary",CA,Canada,Archives,Agricultural,Manufacturing
Test - Yak Hemlock Ginkgo,"65 LEGACY MT SE, Calgary",CA,Canada,Multi-Category,Agricultural,Warehousing
Test - Violet Zircon Moose,"234 CRANBROOK VW SE, Calgary",CA,Canada,Consumer Products,Agricultural,Recycling
Test - Horizon Rainforest Saffron,"9134 21 ST SE, Calgary",CA,Canada,Air Transportation,Industrial,Logistics
Test - Star Jade Moss,"144 HARVEST OAK WY NE, Calgary",CA,Canada,Coal,Commercial,Manufacturing
Test - Silver Heliotrope Pass,"247V COUNTRY VILLAGE MR NE, Calgary",CA,Canada,Parts Dealers,Commercial,Logistics
Test - Grove Moon Jasper,"28 SUNSET CL SE, Calgary",CA,Canada,Entertainment,Agricultural,Warehousing
Test - Yellow Daffodil Narwhal,"163 HAWKSTONE PL NW, Calgary",CA,Canada,Hobby,Industrial,Warehousing
Test - Quartz Vale Laurel,"44 SANDALWOOD CL NW, Calgary",CA,Canada,Material Production,Industrial,Warehousing
Test - Daffodil Topaz Berry,"156 TEMPLEVIEW PL NE, Calgary",CA,Canada,Footwear,Residential,Recycling
Test - Topaz Olive Knoll,"244 QUARRY WY SE, Calgary",CA,Canada,Accommodation,Agricultural,Warehousing
Test - Lime Heliotrope Zephyr,"55 SILVERADO CREST PL SW, Calgary",CA,Canada,Nondurable Goods,Industrial,Warehousing
Test - Emerald Hill Diamond,"26 WOODGLEN CR SW, Calgary",CA,Canada,Appliances,Agricultural,Logistics
Test - Beige Breeze Leaf,"493 NEW BRIGHTON DR SE, Calgary",CA,Canada,Technology,Agricultural,Warehousing
Test - Peony Malachite Reef,"8112 MASTERS BV SE, Calgary",CA,Canada,Health,Agricultural,Manufacturing
Test - Thunder Charcoal Hawthorn,"42 LEGACY HE SE, Calgary",CA,Canada,Electrical Devices,Commercial,Logistics
Test - Falcon Elm Taupe,"1354 LEGACY CI SE, Calgary",CA,Canada,Sports Equipment,Residential,Logistics
Test - Heliotrope Peony Rapid,"10264 TUSCANY HILLS WY NW, Calgary",CA,Canada,Warehousing,Commercial,Recycling
Test - Dawn Lemon Woods,"864 ABBEYDALE DR NE, Calgary",CA,Canada,Appliances,Residential,Manufacturing
Test - Rock Denim Emerald,"1640 9 AV SE, Calgary",CA,Canada,Quarrying,Commercial,Recycling
Test - Periwinkle Lavender Cascade,"228 TACHE AV NW, Calgary",CA,Canada,Hospitals,Industrial,Recycling
Test - Diamond Hawthorn Bracken,"75 EDGERIDGE VW NW, Calgary",CA,Canada,Fishing,Industrial,Warehousing
Test - Teak Seal Feldspar,"176 TARINGTON GR NE, Calgary",CA,Canada,Durable Goods,Agricultural,Manufacturing
Test - Pond Snow Obsidian,"24 SUNWOOD WY SE, Calgary",CA,Canada,Research,Industrial,Logistics
Test - Onyx Dandelion Azure,"5915 36 ST SE, Calgary",CA,Canada,Construction,Commercial,Logistics
Test - Foxglove Gulf Tulip,"161 MCKINNON CR NE, Calgary",CA,Canada,Consumer Electronics,Agricultural,Manufacturing
Test - Acacia River Willow,"315 24 AV SW, Calgary",CA,Canada,Healthcare,Industrial,Logistics
Test - Peach Thunder Pond,"5107 21 AV NW, Calgary",CA,Canada,Allied Products,Residential,Manufacturing
Test - Cedar Frost Denim,"38 STRATHLEA MR SW, Calgary",CA,Canada,Books,Commercial,Warehousing
Test - Canyon Flame Gale,"6371 31 AV NW, Calgary",CA,Canada,Multi-Category,Commercial,Warehousing
Test - Sage Chestnut Gulf,"680 STRATHCONA DR SW, Calgary",CA,Canada,Wood Products,Residential,Logistics
Test - Hill Cypress Jasmine,"36 SHERVIEW GV NW, Calgary",CA,Canada,Logging,Industrial,Warehousing
Test - Mulberry Bamboo Verdant,"2218 BOWNESS RD NW, Calgary",CA,Canada,International Affairs,Agricultural,Logistics
Test - Sassafras Rosewood Willow,"75 SAGE HILL LN NW, Calgary",CA,Canada,Water Utilities,Residential,Manufacturing
Test - Hematite Lavender Quarry,"3715 SPRUCE DR SW, Calgary",CA,Canada,Construction,Agricultural,Warehousing
Test - Wolf Emerald Glacier,"8333 CENTRE ST NW, Calgary",CA,Canada,Durable Goods,Commercial,Warehousing
Test - Whisper Cave Ivory,"12 HADDON RD SW, Calgary",CA,Canada,Agriculture,Industrial,Logistics
Test - Bay Nutmeg Inlet,"13 CRANBROOK CI SE, Calgary",CA,Canada,Computing Infrastructure,Residential,Recycling
Test - Nettle Poplar Deer,"6903 BOW CR NW, Calgary",CA,Canada,Arts & Entertainment,Industrial,Manufacturing
Test - Tulip Tangerine Indigo,"4131 DOVERVIEW DR SE, Calgary",CA,Canada,Machinery Manufacturing,Residential,Manufacturing
Test - Xylo Magenta Tulip,"365 NOLANCREST HT NW, Calgary",CA,Canada,Beverages,Residential,Manufacturing
Test - Gray Azure Yak,"64 LEGACY VW SE, Calgary",CA,Canada,Civics,Industrial,Warehousing
Test - Hawk Gray Tangerine,"11513 TUSCANY BV NW, Calgary",CA,Canada,Civil Engineering Construction,Residential,Recycling
Test - Ridge Volcano Ivy,"7311 BOW CR NW, Calgary",CA,Canada,Parts Dealers,Industrial,Logistics
Test - Plateau Harbor Mountain,"5443 DALRYMPLE CR NW, Calgary",CA,Canada,Automotive,Residential,Recycling
Test - Kiwi Ocean Mistletoe,"24 LYNNVIEW PL SE, Calgary",CA,Canada,Components,Agricultural,Logistics
Test - Juniper Hill Charcoal,"340 TUSCANY VALLEY VW NW, Calgary",CA,Canada,Nursing,Commercial,Recycling
Test - Birch Rock Sunflower,"309 43A ST SE, Calgary",CA,Canada,Food & Beverage,Industrial,Recycling
Test - Myrtle Sassafras Sage,"55 PANORAMA HILLS PT NW, Calgary",CA,Canada,Home,Industrial,Logistics
Test - Amaranth Dogwood Volcano,"1222 MEMORIAL DR NW, Calgary",CA,Canada,Logging,Agricultural,Recycling
Test - Indigo Ivy Tiger,"65 WALGROVE GR SE, Calgary",CA,Canada,Biotechnology,Residential,Logistics
Test - Wolf Amethyst Myrtle,"1802 31 AV SW, Calgary",CA,Canada,Computers,Residential,Logistics
Test - Cloud Rainforest Violet,"270 MAHOGANY PS SE, Calgary",CA,Canada,Accommodation,Agricultural,Manufacturing
Test - Ginkgo Hawk Volcano,"199 COVECREEK PL NE, Calgary",CA,Canada,Rail Transportation,Commercial,Logistics
Test - Pine Inlet Tulip,"637 CRANBROOK WK SE, Calgary",CA,Canada,Home Furnishings,Agricultural,Manufacturing
Test - Nickel Kale Kiwi,"165 DOVERCLIFFE CL SE, Calgary",CA,Canada,Research,Commercial,Manufacturing
Test - Viper Buttercup Horizon,"186 CHAPARRAL VALLEY WY SE, Calgary",CA,Canada,Aquaculture,Commercial,Warehousing
Test - Yak Crater Eagle,"108 ANAHEIM CR NE, Calgary",CA,Canada,Professional Services,Agricultural,Logistics
Test - Mahogany Quartz Periwinkle,"2112 CRESTWOOD RD SE, Calgary",CA,Canada,Home Textiles,Industrial,Logistics
Test - Carnation Earth Bear,"2435 VISTA CR NE, Calgary",CA,Canada,Consumer Products,Industrial,Warehousing
Test - Cactus Pond Bamboo,"1693 NEW BRIGHTON DR SE, Calgary",CA,Canada,Multi-Category,Industrial,Warehousing
Test - Dune Myrtle Topaz,"5404 14 AV SE, Calgary",CA,Canada,Forestry,Commercial,Logistics
Test - Earth Quartz Cloud,"44 PRESTWICK CI SE, Calgary",CA,Canada,Consumer Electronics,Commercial,Recycling
Test - Pearl Walnut Spruce,"64 TUSCANY ESTATES TC NW, Calgary",CA,Canada,Jewelry,Residential,Warehousing
Test - Topaz Citrine Silver,"1933 25 AV SW, Calgary",CA,Canada,Storage,Industrial,Logistics
Test - Sage Cedar Glacier,"254 TUSCANY RIDGE PA NW, Calgary",CA,Canada,Coal,Commercial,Logistics
