name,address,country,country_name,sector,facility_type,processing_type
Test - Ursa Taupe Dune,"149 SANDPIPER PL NW, Calgary",CA,Canada,Agriculture,Industrial,Warehousing
Test - Tide Sand Redwood,"28 HAWKDALE CL NW, Calgary",CA,Canada,Oil & Gas,Agricultural,Recycling
Test - Yellow Jasper Olive,"5968 BOW CR NW, Calgary",CA,Canada,Arts,Agricultural,Warehousing
Test - Harbor Fuchsia Thyme,"3016 25A ST SW, Calgary",CA,Canada,Animal Production,Residential,Warehousing
Test - Koala Tiger Kiwi,"6504 14 ST NW, Calgary",CA,Canada,Wholesale Trade,Industrial,Recycling
Test - Moon Pearl Isle,"12 SCANDIA PT NW, Calgary",CA,Canada,Chemicals,Industrial,Warehousing
Test - Lightning Jungle Mist,"356 LAKE BONAVISTA DR SE, Calgary",CA,Canada,Educational Services,Residential,Logistics
Test - Wisteria Cave Walnut,"448 12 ST NW, Calgary",CA,Canada,Paper Products,Commercial,Manufacturing
Test - Raspberry Dandelion Denim,"47 FALWORTH CO NE, Calgary",CA,Canada,Archives,Agricultural,Manufacturing
Test - Chill Gale Yew,"252 RIVERVIEW CL SE, Calgary",CA,Canada,International Affairs,Agricultural,Recycling
Test - Nickel Desert Antelope,"36 ROSEVIEW DR NW, Calgary",CA,Canada,Telecommunications,Commercial,Manufacturing
Test - Hickory Peony Jasper,"59 WOODHAVEN RD SW, Calgary",CA,Canada,Arts & Entertainment,Agricultural,Logistics
Test - Bliss Aspen Topaz,"28 SCHUBERT HL NW, Calgary",CA,Canada,Banking,Residential,Warehousing
Test - Stream Fog Estuary,"1740 29 AV SW, Calgary",CA,Canada,Solar Energy,Agricultural,Manufacturing
Test - Tundra Willow Pond,"1119 MAYLAND DR NE, Calgary",CA,Canada,Air Transportation,Industrial,Manufacturing
Test - Hickory Yew Yew,"1206 20 AV NW, Calgary",CA,Canada,Personal Care Products,Commercial,Recycling
Test - Oasis Iris Seal,"106 CRANLEIGH GD SE, Calgary",CA,Canada,Educational Services,Agricultural,Warehousing
Test - Emerald Lilac Tornado,"443 88 AV SE, Calgary",CA,Canada,Wholesale Trade,Commercial,Logistics
Test - Glacier Prairie Redwood,"3397 84 ST NE, Calgary",CA,Canada,Apparel Accessories,Commercial,Manufacturing
Test - Rapid Plateau Feldspar,"6415 30 AV NW, Calgary",CA,Canada,Professional Services,Agricultural,Logistics
Test - Ivory Fuchsia Rose,"2011 41 AV SW, Calgary",CA,Canada,Technical Services,Residential,Manufacturing
Test - Sand Daffodil Wolf,"1403 5 ST SW, Calgary",CA,Canada,Textiles,Agricultural,Logistics
Test - Hill Bamboo Flame,"2815 11 AV NW, Calgary",CA,Canada,Beverages,Industrial,Recycling
Test - Bramble Emerald Tiger,"1104 4 ST SW, Calgary",CA,Canada,Archives,Industrial,Logistics
Test - Hemlock Hickory Fawn,"5316 SILVERDALE DR NW, Calgary",CA,Canada,Printing,Commercial,Warehousing
Test - Yew Sunflower Tundra,"105 8 AV NW, Calgary",CA,Canada,Wood Products,Commercial,Logistics
Test - Beech Gale Hickory,"6623 LETHBRIDGE CR SW, Calgary",CA,Canada,Entertainment,Residential,Logistics
Test - Pass Swamp Sun,"8603 33 AV NW, Calgary",CA,Canada,Beverages,Industrial,Manufacturing
Test - Quarry Lemon Gulf,"1130 WENTWORTH VW SW, Calgary",CA,Canada,Rubber Products,Agricultural,Manufacturing
Test - Dandelion Mahogany Iris,"3615 RADCLIFFE DR SE, Calgary",CA,Canada,Forestry,Residential,Logistics
Test - Volcano Amethyst Peak,"11517 VALLEY RIDGE DR NW, Calgary",CA,Canada,Repair,Commercial,Warehousing
Test - Steppe Oak Aspen,"17 WALCREST GA SE, Calgary",CA,Canada,Trucking,Industrial,Warehousing
Test - Ebony Willow Wander,"1159 COPPERFIELD BV SE, Calgary",CA,Canada,Equipment,Residential,Warehousing
Test - Poppy Seal Lightning,"110 SPRINGBANK CR SW, Calgary",CA,Canada,Textiles,Residential,Warehousing
Test - Navy Hickory Sunflower,"2244 CHICOUTIMI DR NW, Calgary",CA,Canada,Jewelry,Agricultural,Manufacturing
Test - Olive Woods Lilac,"304 ROCKY RIDGE CL NW, Calgary",CA,Canada,Technical Services,Industrial,Warehousing
Test - Ultramarine Ivory Gold,"261 SCHUBERT PL NW, Calgary",CA,Canada,Wood Products,Residential,Logistics
Test - Ridge Rosewood Mountain,"10956 VALLEY RIDGE DR NW, Calgary",CA,Canada,Hunting,Residential,Warehousing
Test - Malachite Boulder Canyon,"1225 MILLCREST RI SW, Calgary",CA,Canada,Beauty Products,Agricultural,Recycling
Test - Reef Delta Estuary,"236 EDGEMONT ESTATES DR NW, Calgary",CA,Canada,Rubber Products,Commercial,Manufacturing
Test - Savanna Daffodil Elm,"347 DOUGLASBANK DR SE, Calgary",CA,Canada,Energy Production & Utilities,Commercial,Manufacturing
Test - Plum Frost Foxglove,"5252 CORAL SHORES DR NE, Calgary",CA,Canada,Metal Manufacturing,Agricultural,Recycling
Test - Bramble Teak Savanna,"209 21 AV NW, Calgary",CA,Canada,Paper Products,Residential,Manufacturing
Test - Wind Amethyst Dandelion,"128 ELGIN ESTATES VW SE, Calgary",CA,Canada,Biotechnology,Industrial,Logistics
Test - Bamboo Grove Valley,"238 PANAMOUNT LD NW, Calgary",CA,Canada,Durable Goods,Industrial,Logistics
Test - Carnation Earth Lime,"1836 12 AV NW, Calgary",CA,Canada,Information,Industrial,Logistics
Test - Rapid Acorn Gale,"8 LYNNVIEW PL SE, Calgary",CA,Canada,Recycling,Agricultural,Logistics
Test - Cactus Wind Reef,"5 CRANBROOK PL SE, Calgary",CA,Canada,Home Accessories,Agricultural,Recycling
Test - Nettle Teak Ivory,"60 COPPERSTONE TC SE, Calgary",CA,Canada,Tobacco Products,Agricultural,Recycling
Test - Flint Dogwood Gold,"7 SIMCREST MR SW, Calgary",CA,Canada,Telecommunications,Industrial,Warehousing
Test - Aspen Snow Kyanite,"594 STRATHCONA DR SW, Calgary",CA,Canada,Entertainment,Commercial,Warehousing
Test - Cougar Azure Tempest,"167 MT ROBSON CI SE, Calgary",CA,Canada,Entertainment,Agricultural,Logistics
Test - Kiwi Fog Cypress,"27 VENTURA PL NE, Calgary",CA,Canada,Research,Industrial,Logistics
Test - River Fern Isle,"901 38 ST SE, Calgary",CA,Canada,Gas,Industrial,Recycling
Test - Gray Quartz Shadow,"6082 SIGNAL RIDGE HT SW, Calgary",CA,Canada,Electronics,Commercial,Recycling
Test - Lilac Dandelion Cave,"2211 7 ST SW, Calgary",CA,Canada,Metal Manufacturing,Commercial,Warehousing
Test - Teak Nickel Snow,"104 61 AV SW, Calgary",CA,Canada,Construction,Agricultural,Logistics
Test - Flint Wander Feldspar,"4000 4 ST SE, Calgary",CA,Canada,Biotechnology,Agricultural,Recycling
Test - Burgundy Frost Flame,"6915 TEMPLE DR NE, Calgary",CA,Canada,Construction,Industrial,Manufacturing
Test - Quartz Foxglove Shore,"175 ROCKY RIDGE DR NW, Calgary",CA,Canada,Musical Instruments,Agricultural,Warehousing
Test - Fuchsia Harsh Peach,"409 2 AV NE, Calgary",CA,Canada,Paper Products,Residential,Recycling
Test - Coral Mistletoe Bracken,"414 CENTRE ST SE, Calgary",CA,Canada,Renting,Residential,Warehousing
Test - Tiger Dandelion Thyme,"1317 73 AV SW, Calgary",CA,Canada,Tobacco Products,Commercial,Recycling
Test - Woods Crater Acorn,"3454 30A AV SE, Calgary",CA,Canada,Repair,Industrial,Logistics
Test - Seal Fir Stone,"28 WOODBROOK RD SW, Calgary",CA,Canada,Personal Care Products,Residential,Warehousing
Test - Jasmine Horizon Silver,"269 SKYVIEW SHORES MR NE, Calgary",CA,Canada,Parts Dealers,Agricultural,Logistics
Test - Cave Bronze Raspberry,"2816 1 AV NW, Calgary",CA,Canada,Hard Goods,Industrial,Logistics
Test - Baobab Coral Cactus,"6219 LACOMBE WY SW, Calgary",CA,Canada,Machinery Manufacturing,Agricultural,Manufacturing
Test - Earth Quartz Hill,"2631 37 ST SE, Calgary",CA,Canada,Toys,Residential,Manufacturing
Test - Onyx Storm Kale,"218 SANDPIPER PL NW, Calgary",CA,Canada,Equipment,Commercial,Warehousing
Test - Indigo Hibiscus Moss,"23 SUN HARBOUR RD SE, Calgary",CA,Canada,Computing Infrastructure,Agricultural,Manufacturing
Test - Harsh Swamp Nutmeg,"3256 CEDARILLE DR SW, Calgary",CA,Canada,Metal Manufacturing,Commercial,Manufacturing
Test - Glacier Mulberry Bliss,"827 3 AV NW, Calgary",CA,Canada,Maintenance,Industrial,Recycling
Test - Magnolia Peak Redwood,"24 DOVERDALE ME SE, Calgary",CA,Canada,Recycling,Agricultural,Warehousing
Test - Echo Rosewood Oasis,"312 MACEWAN VALLEY RD NW, Calgary",CA,Canada,Home,Commercial,Warehousing
Test - Ravine Quartz Hemlock,"4730 MACLEOD TR SW, Calgary",CA,Canada,Utilities,Industrial,Recycling
Test - Poppy Elm Wander,"2704 50 AV SE, Calgary",CA,Canada,Technical Services,Commercial,Warehousing
Test - Acorn Bronze Chestnut,"6507 58 ST NW, Calgary",CA,Canada,Water Utilities,Agricultural,Recycling
Test - Meadow Pine Shore,"50 ARBOUR STONE CR NW, Calgary",CA,Canada,Arts,Agricultural,Recycling
Test - Pass Jade Ravine,"510 28 AV NW, Calgary",CA,Canada,Pipeline Transportation,Residential,Logistics
Test - Peach Hawthorn Twilight,"169 SILVERADO PLAINS CL SW, Calgary",CA,Canada,Pharmaceuticals,Industrial,Logistics
