name,address,country,country_name,sector,facility_type,processing_type
Test - Estuary Sky Obsidian,"77 WHITLOW CR NE, Calgary",CA,Canada,International Affairs,Commercial,Warehousing
Test - Jungle Hawk Silver,"199 VALLEY CREST RI NW, Calgary",CA,Canada,Specialty Trade Contractors,Agricultural,Warehousing
Test - Bright Mountain Hibiscus,"332 SILVERADO BV SW, Calgary",CA,Canada,Jewelry,Residential,Warehousing
Test - Inlet Carnation Dandelion,"16 TEMPLEBOW WY NE, Calgary",CA,Canada,Entertainment,Agricultural,Logistics
Test - Cave Cascade Zinnia,"3805 PARKHILL PL SW, Calgary",CA,Canada,Energy Production & Utilities,Commercial,Logistics
Test - Ultramarine Savannah Sky,"239 RUNDLECAIRN RD NE, Calgary",CA,Canada,Ground Passenger Transportation,Industrial,Recycling
Test - Steppe Birch Panda,"9 MARQUIS VW SE, Calgary",CA,Canada,Machinery Manufacturing,Agricultural,Warehousing
Test - Bay Hill Desert,"46 CRESTMONT DR SW, Calgary",CA,Canada,Textiles,Commercial,Warehousing
Test - Reef Rowan Zinnia,"26 KINCORA DR NW, Calgary",CA,Canada,Arts & Entertainment,Industrial,Warehousing
Test - River Obsidian Shore,"159 YORKSTONE WY SW, Calgary",CA,Canada,Rubber Products,Commercial,Warehousing
Test - Fir Bramble Wind,"48 HEARTWOOD LN SE, Calgary",CA,Canada,Quarrying,Residential,Warehousing
Test - Sassafras Magenta Hemlock,"33 ROCKYSPRING HL NW, Calgary",CA,Canada,Medical Equipment & Services,Agricultural,Logistics
Test - Copper Ivory Amber,"202 DALHURST WY NW, Calgary",CA,Canada,Quarrying,Agricultural,Logistics
Test - Azure Violet Berry,"235 HAWKSTONE MR NW, Calgary",CA,Canada,Trucking,Residential,Manufacturing
Test - Lemon Hickory Shore,"8535 19 AV SE, Calgary",CA,Canada,Building Construction,Agricultural,Recycling
Test - Sun Aloe Panda,"107 ROYAL BIRKDALE DR NW, Calgary",CA,Canada,Manufacturing,Commercial,Logistics
Test - Buff Shadow Snow,"8079 LAGUNA WY NE, Calgary",CA,Canada,Components,Residential,Manufacturing
Test - Buff Rose Dogwood,"4219 52 ST NW, Calgary",CA,Canada,Electricity,Residential,Logistics
Test - Rock Breeze Fog,"3224 56 ST NE, Calgary",CA,Canada,Electrical Devices,Commercial,Warehousing
Test - Jade Tulip Wander,"7 MARMOT WY NW, Calgary",CA,Canada,Sports Equipment,Commercial,Recycling
Test - Magenta Amethyst Ridge,"124 30 AV NE, Calgary",CA,Canada,Building Materials,Agricultural,Logistics
Test - Jaguar Viper Bliss,"9708 ACADEMY DR SE, Calgary",CA,Canada,Paper Products,Residential,Logistics
Test - Zinnia Redwood Aurora,"50 CARRINGFORD CL NW, Calgary",CA,Canada,Animal Production,Industrial,Recycling
Test - Meadow Flame Geranium,"276 HUNTINGTON CL NE, Calgary",CA,Canada,Automotive Parts,Residential,Logistics
Test - Gorilla Thyme Silver,"435 ROWMONT BV NW, Calgary",CA,Canada,Waste Management,Industrial,Logistics
Test - Ice Light Nettle,"1108 52A ST SE, Calgary",CA,Canada,Maintenance,Industrial,Logistics
Test - Ursa Valley Sapphire,"420 BELMONT PA SW, Calgary",CA,Canada,Construction,Agricultural,Recycling
Test - Laurel Wolf Amaranth,"155 TUSCANY RAVINE HT NW, Calgary",CA,Canada,Professional Services,Industrial,Manufacturing
Test - Feldspar Redwood Quartz,"1284 CORNERSTONE BV NE, Calgary",CA,Canada,Agriculture,Agricultural,Logistics
Test - Aurora Tide Magnolia,"97 BRIDLE ESTATES RD SW, Calgary",CA,Canada,Beverages,Industrial,Logistics
Test - Thunder Mistletoe Koala,"62 COVEHAVEN VW NE, Calgary",CA,Canada,Trucking,Residential,Logistics
Test - Rain Geranium Bay,"8019 ELBOW DR SW, Calgary",CA,Canada,Telecommunications,Commercial,Warehousing
Test - Prairie Denim Hill,"255 HAMPTONS TC NW, Calgary",CA,Canada,Professional Services,Industrial,Recycling
Test - Dawn Berry Gray,"14520 24 ST NW, Calgary",CA,Canada,Arts & Entertainment,Industrial,Warehousing
Test - Bramble Geranium Wander,"398 WALDEN DR SE, Calgary",CA,Canada,Oil & Gas,Industrial,Manufacturing
Test - Dandelion Inlet Breeze,"72 FONDA CL SE, Calgary",CA,Canada,Supplies Dealers,Agricultural,Recycling
Test - Chill Birch Tundra,"963 CARRINGTON BV NW, Calgary",CA,Canada,Food & Beverage,Agricultural,Logistics
Test - Mahogany Tamarind Cactus,"815 AUBURN BAY HT SE, Calgary",CA,Canada,Appliances,Agricultural,Warehousing
Test - Harbor Cascade Rain,"3611 27 ST NE, Calgary",CA,Canada,Metal Manufacturing,Agricultural,Recycling
Test - Orchid Dogwood Rowan,"926 RADFORD RD NE, Calgary",CA,Canada,Warehousing,Commercial,Recycling
Test - Bear Savannah Hibiscus,"131 ASPEN HILLS DR SW, Calgary",CA,Canada,Plastics,Residential,Recycling
Test - Lime Aspen Taupe,"254 ROYAL OAK HE NW, Calgary",CA,Canada,Construction,Industrial,Manufacturing
Test - Aspen Antelope Honey,"910 6 AV SE, Calgary",CA,Canada,Pharmaceuticals,Industrial,Warehousing
Test - Malachite Bronze Poppy,"183 HIDDEN VALLEY MR NW, Calgary",CA,Canada,Wood Products,Industrial,Recycling
Test - Fawn Azure Foxglove,"253 HAMPSTEAD GD NW, Calgary",CA,Canada,Home,Industrial,Manufacturing
Test - Steppe Bramble Twilight,"28 ASPEN SUMMIT CL SW, Calgary",CA,Canada,Arts,Agricultural,Logistics
Test - Dawn Savanna Lilac,"48 SADDLECREST GD NE, Calgary",CA,Canada,Pharmaceuticals,Industrial,Recycling
Test - Burgundy Daffodil Storm,"443 LUCAS BV NW, Calgary",CA,Canada,Automotive,Agricultural,Logistics
Test - Verdant Elm Hematite,"8 CORNERBROOK AV NE, Calgary",CA,Canada,Consumer Electronics,Residential,Recycling
Test - Onyx Lapis Slope,"48 CORNERBROOK WY NE, Calgary",CA,Canada,Farming,Residential,Manufacturing
Test - Flint Glare Cedar,"209 DOUGLAS PARK BV SE, Calgary",CA,Canada,Entertainment,Agricultural,Manufacturing
Test - Summit Knoll Sunflower,"78 RIVERCREST CI SE, Calgary",CA,Canada,Coal,Industrial,Logistics
Test - Topaz Nickel Dandelion,"131 COUNTRY HILLS VI NW, Calgary",CA,Canada,Arts,Commercial,Warehousing
Test - Earth Light Aloe,"87 CITADEL PA NW, Calgary",CA,Canada,Pipeline Transportation,Agricultural,Logistics
Test - Geranium Ursa Lilac,"19 SUGARSNAP AV SE, Calgary",CA,Canada,International Affairs,Commercial,Logistics
Test - Gale Acacia Stone,"13 CHAPARRAL VI SE, Calgary",CA,Canada,Pharmaceuticals,Residential,Warehousing
Test - Clover Poplar Kale,"64 WESTPARK CR SW, Calgary",CA,Canada,Arts & Entertainment,Agricultural,Manufacturing
Test - Thyme Topaz Aspen,"136 GREENBRIAR WY NW, Calgary",CA,Canada,Aquaculture,Agricultural,Warehousing
Test - Fern Sky Yew,"320 30 AV NE, Calgary",CA,Canada,Agriculture,Industrial,Logistics
Test - Diamond Buttercup Juniper,"14704 DEER RIDGE DR SE, Calgary",CA,Canada,Rail Transportation,Industrial,Warehousing
Test - Saffron Seal Bramble,"109 GREENBRIAR VW NW, Calgary",CA,Canada,Financial Services,Commercial,Manufacturing
Test - Cactus Obsidian Tamarind,"16905 CENTRE ST NW, Calgary",CA,Canada,Maritime Transportation,Industrial,Logistics
Test - Poplar Desert Tundra,"1269 CREEKVIEW DR SW, Calgary",CA,Canada,Personal Care Products,Residential,Logistics
Test - Bear Honey Glare,"1539 47 ST SE, Calgary",CA,Canada,Educational Services,Residential,Manufacturing
Test - Birch Savannah Orchid,"131 CRANWELL CR SE, Calgary",CA,Canada,Research,Residential,Warehousing
Test - Panda Summit Savannah,"4 EVERCREEK BLUFFS ME SW, Calgary",CA,Canada,Building Construction,Agricultural,Recycling
Test - Zephyr Cliff Cave,"18 LORNE PL SW, Calgary",CA,Canada,Printing,Residential,Logistics
Test - Teak Lightning Olive,"2430 27 ST SW, Calgary",CA,Canada,Wholesale Trade,Commercial,Logistics
Test - Slope Bamboo Vale,"7605 202 AV SE, Calgary",CA,Canada,Quarrying,Commercial,Logistics
Test - Bear Zircon Nickel,"158 VERITY MR SW, Calgary",CA,Canada,Civics,Commercial,Recycling
Test - Heliotrope Citrine Lagoon,"5 WENTWORTH HL SW, Calgary",CA,Canada,Chemicals,Residential,Logistics
Test - Peach Hickory Summit,"1693 DOUGLAS GLEN GV SE, Calgary",CA,Canada,Professional Services,Residential,Warehousing
