name,address,country,country_name,sector,facility_type,processing_type
Test - Verdant Alabaster Fawn,"43 SILVERADO SKIES MR SW, Calgary",CA,Canada,Musical Instruments,Industrial,Warehousing
Test - Obsidian Summit Juniper,"919 RIVERBEND DR SE, Calgary",CA,Canada,Sports Equipment,Industrial,Logistics
Test - Alabaster Jasper Hazel,"2111 14 ST SW, Calgary",CA,Canada,Research,Commercial,Recycling
Test - Alder Poppy Clover,"7 CORNER MEADOWS CM NE, Calgary",CA,Canada,Aquaculture,Industrial,Recycling
Test - Redwood Moose Hickory,"15377 1 ST NW, Calgary",CA,Canada,Agriculture,Agricultural,Recycling
Test - Hazel Ruby Feldspar,"107 EDGEBROOK CL NW, Calgary",CA,Canada,Manufacturing,Agricultural,Recycling
Test - Sage Shadow Hill,"571 WOLF CREEK WY SE, Calgary",CA,Canada,Financial Services,Industrial,Recycling
Test - Onyx Reef Yellow,"159 RUNDLEHORN CR NE, Calgary",CA,Canada,Textiles,Residential,Logistics
Test - Chestnut Echo Aurora,"526 LUCAS BV NW, Calgary",CA,Canada,Beverages,Commercial,Recycling
Test - Cave Lagoon River,"187 PINEWIND RD NE, Calgary",CA,Canada,Nursing,Commercial,Logistics
Test - Tundra Xylo Bramble,"104 PRESTWICK HE SE, Calgary",CA,Canada,Renting,Residential,Logistics
Test - Shadow Oak Horizon,"39 EVANSGLEN CO NW, Calgary",CA,Canada,Financial Services,Agricultural,Manufacturing
Test - Moose Bay Flame,"1173 140 AV NW, Calgary",CA,Canada,Coal,Agricultural,Recycling
Test - Panda Tornado Indigo,"2628 25 ST SW, Calgary",CA,Canada,Technical Services,Residential,Manufacturing
Test - Ursa Rainforest Fawn,"308 HAWKCLIFF WY NW, Calgary",CA,Canada,Medical Equipment & Services,Industrial,Logistics
Test - Gold Ivory Rose,"13851 PARKLAND BV SE, Calgary",CA,Canada,Arts & Entertainment,Residential,Warehousing
Test - Khaki Aurora Olive,"143 PUMP HILL CR SW, Calgary",CA,Canada,Toys,Commercial,Manufacturing
Test - Navy Ivory Volcano,"504 OAKRIDGE WY SW, Calgary",CA,Canada,Fishing,Commercial,Recycling
Test - Raspberry Bliss Plum,"59 CORNERSTONE PH NE, Calgary",CA,Canada,Storage,Residential,Logistics
Test - Fern Seal Crater,"36 BRIGHTONDALE CR SE, Calgary",CA,Canada,Home Textiles,Agricultural,Logistics
Test - Diamond Falcon Amaranth,"8 PENEDO PL SE, Calgary",CA,Canada,Manufacturing,Industrial,Warehousing
Test - Zephyr Alder Baobab,"315 CREEKSTONE WY SW, Calgary",CA,Canada,Archives,Commercial,Logistics
Test - Verdant Leopard Zephyr,"251 QUEEN ALEXANDRA RD SE, Calgary",CA,Canada,Building Materials,Industrial,Manufacturing
Test - Foxglove Citrine Tundra,"77 SAGE BLUFF BV NW, Calgary",CA,Canada,Arts,Residential,Warehousing
Test - Acorn Flame Rowan,"40 CARRINGVUE LI NW, Calgary",CA,Canada,Telecommunications,Residential,Manufacturing
Test - Baobab Palm Poplar,"233 28 AV NE, Calgary",CA,Canada,Garden Tools,Residential,Manufacturing
Test - Cactus Bliss Desert,"3036 HAMPTON CR SW, Calgary",CA,Canada,Telecommunications,Industrial,Warehousing
Test - Carnation Ultramarine Amaranth,"120 SILVER SPRINGS RI NW, Calgary",CA,Canada,Health,Residential,Manufacturing
Test - Sun Obsidian Saffron,"1649 SYMONS VALLEY PY NW, Calgary",CA,Canada,Telecommunications,Residential,Recycling
Test - Thyme Plum Tide,"90 CALHOUN CR NE, Calgary",CA,Canada,Repair,Industrial,Warehousing
Test - Jungle Shadow Spruce,"591 LUCAS BV NW, Calgary",CA,Canada,Health,Residential,Warehousing
Test - Sky Savannah Marigold,"5352 LA SALLE CR SW, Calgary",CA,Canada,Coal,Industrial,Manufacturing
Test - Pebble Summit Geranium,"518 LUCAS WY NW, Calgary",CA,Canada,Food Manufacturing,Industrial,Logistics
Test - Orchid Crater Echo,"240 HARVEST HILLS WY NE, Calgary",CA,Canada,Technical Services,Industrial,Manufacturing
Test - Dawn Ebony Magenta,"276 COVEHAVEN RD NE, Calgary",CA,Canada,Garden Tools,Residential,Logistics
Test - Vale Reef Tornado,"177 SHANNON SQ SW, Calgary",CA,Canada,Aquaculture,Residential,Logistics
Test - Lilac Feldspar Twilight,"141 COVERTON CI NE, Calgary",CA,Canada,Appliances,Industrial,Warehousing
Test - Verdant Sky Teak,"32 AUBURN BAY DR SE, Calgary",CA,Canada,Entertainment,Residential,Recycling
Test - Nutmeg Daffodil Lavender,"80 RUNDLEFIELD CL NE, Calgary",CA,Canada,Nursing,Industrial,Warehousing
Test - Dandelion Desert Dandelion,"31 LUCAS TC NW, Calgary",CA,Canada,Health,Commercial,Recycling
Test - Steppe Twilight Alder,"137 HAWKDALE CL NW, Calgary",CA,Canada,Energy,Agricultural,Logistics
Test - Quartz Moose Creek,"303 SIENNA PARK BA SW, Calgary",CA,Canada,Professional Services,Industrial,Manufacturing
Test - Shadow Ice Juniper,"439 LAKE PLACID GR SE, Calgary",CA,Canada,Durable Goods,Commercial,Recycling
Test - Mahogany Cougar Hawthorn,"3735 GLENBROOK DR SW, Calgary",CA,Canada,Wood Products,Residential,Logistics
Test - Estuary Diamond Delta,"139 QUEEN ANNE RD SE, Calgary",CA,Canada,Beauty Products,Commercial,Recycling
Test - Kiwi Moose Isle,"244 QUEENSLAND CI SE, Calgary",CA,Canada,Paper Products,Agricultural,Logistics
Test - Tangerine Lagoon Kyanite,"12 SHANNON CI SW, Calgary",CA,Canada,Crop Production,Agricultural,Manufacturing
Test - Indigo Mahogany Frost,"230 33 AV NE, Calgary",CA,Canada,Mining,Commercial,Logistics
Test - Birch Jasper Whisper,"145 SADDLEFIELD PL NE, Calgary",CA,Canada,Finance,Agricultural,Logistics
Test - Savannah Chestnut Storm,"17 INVERNESS RI SE, Calgary",CA,Canada,Arts,Industrial,Warehousing
Test - Deer Quartz Cypress,"307 RANCHLANDS CO NW, Calgary",CA,Canada,Home Accessories,Commercial,Warehousing
Test - Emerald Cypress Violet,"91 MILLRISE SQ SW, Calgary",CA,Canada,Sporting Goods,Residential,Logistics
Test - Daisy Cloud Creek,"56 CRESTBROOK WY SW, Calgary",CA,Canada,Manufacturing,Commercial,Logistics
Test - Tamarind Quartz Narwhal,"73 BELMONT DR SW, Calgary",CA,Canada,Energy,Residential,Warehousing
Test - Birch Rapid Amber,"24 COUGAR RIDGE LI SW, Calgary",CA,Canada,Maritime Transportation,Residential,Logistics
Test - Dune Jasper Elm,"63 EDENDALE WY NW, Calgary",CA,Canada,Leather,Residential,Warehousing
Test - Mulberry Fuchsia Bliss,"148 TARALEA GR NE, Calgary",CA,Canada,Tobacco Products,Agricultural,Manufacturing
Test - Valley Sky Ebony,"121 HARVEST HILLS WY NE, Calgary",CA,Canada,Merchant Wholesalers,Industrial,Recycling
