name,address,country,country_name,sector,facility_type,processing_type
Test - Rainforest Rosewood Ruby,"72 MASTERS CM SE, Calgary",CA,Canada,Educational Services,Residential,Recycling
Test - Beige Mountain Twilight,"1020 17A ST NE, Calgary",CA,Canada,Logging,Industrial,Logistics
Test - Sequoia Fir Alabaster,"11 DOUGLAS WOODS HL SE, Calgary",CA,Canada,Electronic Product Manufacturing,Industrial,Logistics
Test - Crater Carmine Forest,"31 MARTINPARK WY NE, Calgary",CA,Canada,Hobby,Commercial,Logistics
Test - Dusk Ocean Spruce,"207 SILVERCREEK GR NW, Calgary",CA,Canada,Manufacturing,Agricultural,Recycling
Test - Zephyr Bear Kiwi,"2025 29 AV SW, Calgary",CA,Canada,Financial Services,Agricultural,Logistics
Test - Gray Horizon Zebra,"7010 106 AV SE, Calgary",CA,Canada,Furniture,Industrial,Manufacturing
Test - Azalea Poppy Zinnia,"419 CRANSTON DR SE, Calgary",CA,Canada,Beverages,Commercial,Recycling
Test - Gulf Rainforest Wave,"15378 BOW BOTTOM TR SE, Calgary",CA,Canada,Agriculture,Residential,Recycling
Test - Sassafras Maple Canyon,"6 EDGEWOOD DR NW, Calgary",CA,Canada,Appliances,Agricultural,Warehousing
Test - Sky Cliff Slope,"267 ERIN MEADOW CL SE, Calgary",CA,Canada,Educational Services,Agricultural,Manufacturing
Test - Peach Lilac Lightning,"7707 MARTHA'S HAVEN PA NE, Calgary",CA,Canada,Chemicals,Industrial,Warehousing
Test - Frost Alabaster Heliotrope,"5828 LONDONDERRY CR SW, Calgary",CA,Canada,Health,Industrial,Warehousing
Test - Nettle Glacier Viper,"6331 THORNABY WY NW, Calgary",CA,Canada,Nursing,Industrial,Recycling
Test - Taupe Bright Blaze,"1209 KENSINGTON CL NW, Calgary",CA,Canada,Pharmaceuticals,Commercial,Warehousing
Test - Mist Tamarind Creek,"25 SHAWBROOKE MR SW, Calgary",CA,Canada,Allied Products,Agricultural,Manufacturing
Test - Lavender Light Mulberry,"288 CRANBERRY CI SE, Calgary",CA,Canada,Appliances,Agricultural,Recycling
Test - Teak Mulberry Maple,"8 SIMCOE CL SW, Calgary",CA,Canada,Rail Transportation,Residential,Manufacturing
