name,address,country,country_name,sector,facility_type,processing_type
Test - Gray Bronze Ivory,"132 BEACONSFIELD WY NW, Calgary",CA,Canada,Hospitals,Residential,Warehousing
Test - Redwood Hickory Sage,"4708 RUNDLEWOOD RD NE, Calgary",CA,Canada,Components,Agricultural,Recycling
Test - Myrtle Tiger Seal,"137 MAHOGANY GD SE, Calgary",CA,Canada,Parts Dealers,Industrial,Recycling
Test - Topaz Valley Gray,"541 21 AV SW, Calgary",CA,Canada,Technical Services,Agricultural,Recycling
Test - Jungle Mulberry Antelope,"224 MT SELKIRK CL SE, Calgary",CA,Canada,Storage,Residential,Manufacturing
Test - Elm Snow Myrtle,"31 CITYLINE PT NE, Calgary",CA,Canada,Maintenance,Industrial,Logistics
Test - Hill Ebony Delta,"236 HERRON ME NE, Calgary",CA,Canada,Food Manufacturing,Commercial,Warehousing
Test - Canyon Berry Shadow,"252 MASTERS CR SE, Calgary",CA,Canada,Coal,Residential,Recycling
Test - Acorn Mist Slope,"1632 20 AV NW, Calgary",CA,Canada,Specialty Trade Contractors,Residential,Manufacturing
Test - Jaguar Copper Burgundy,"2710R 85 ST SW, Calgary",CA,Canada,Plastics,Residential,Logistics
Test - Pine Cliff Willow,"419 LIVINGSTON WY NE, Calgary",CA,Canada,Farming,Industrial,Manufacturing
Test - Rain Spruce Prairie,"91 HARVEST PARK WY NE, Calgary",CA,Canada,Civics,Agricultural,Manufacturing
Test - Yak Walnut Narwhal,"33 SAGE BLUFF RI NW, Calgary",CA,Canada,Electronics,Commercial,Recycling
Test - Earth Maple Onyx,"330 MAGNOLIA WY SE, Calgary",CA,Canada,Supplies Dealers,Residential,Logistics
Test - Nickel Sun Plateau,"249 DOUGLAS PARK BV SE, Calgary",CA,Canada,Textiles,Commercial,Warehousing
Test - Poppy Baobab Crater,"119 LYNNOVER PL SE, Calgary",CA,Canada,Durable Goods,Residential,Logistics
Test - Poplar Ridge Storm,"1012 NORTHMOUNT DR NW, Calgary",CA,Canada,Renting,Residential,Manufacturing
Test - Tiger Dune Palm,"544 OAKRIDGE WY SW, Calgary",CA,Canada,Electronic Product Manufacturing,Commercial,Warehousing
Test - Aurora Horizon Eagle,"136 LUCAS CM NW, Calgary",CA,Canada,Warehousing,Commercial,Logistics
Test - Yew Lagoon Crater,"1828 48 ST NE, Calgary",CA,Canada,Gas,Commercial,Manufacturing
Test - Light Pebble Breeze,"7 BERKLEY CO NW, Calgary",CA,Canada,Appliances,Residential,Recycling
Test - Cliff Cascade Cypress,"20 EDELWEISS RD NW, Calgary",CA,Canada,Computers,Residential,Manufacturing
