name,address,country,country_name,sector,facility_type,processing_type
Test - Wave Dune Light,"24 SIDON CR SW, Calgary",CA,Canada,Wholesale Trade,Industrial,Warehousing
Test - Viper Ginkgo Grove,"112 SHANNON GD SW, Calgary",CA,Canada,Maritime Transportation,Residential,Manufacturing
Test - Fire Maple Raspberry,"26 TUSCANY SPRINGS PL NW, Calgary",CA,Canada,Beauty Products,Industrial,Manufacturing
Test - Taupe Malachite Dogwood,"12 STRATHROY BA SW, Calgary",CA,Canada,Home Textiles,Industrial,Logistics
Test - Bear Plateau Denim,"135 COPPERPOND SQ SE, Calgary",CA,Canada,Educational Services,Commercial,Logistics
Test - Quartz Tamarind Blaze,"75 SCENIC PARK CR NW, Calgary",CA,Canada,Multi-Category,Agricultural,Logistics
Test - Crater Gold Cedar,"37 BRIGHTONCREST HT SE, Calgary",CA,Canada,Pharmaceuticals,Agricultural,Manufacturing
Test - Kale Rose Leopard,"207 CASTLEDALE WY NE, Calgary",CA,Canada,Accommodation,Industrial,Warehousing
Test - Plum Baobab Lapis,"71 DALTON BA NW, Calgary",CA,Canada,Food & Beverage,Residential,Warehousing
Test - Emerald Pine Snow,"139 CITADEL HILLS GR NW, Calgary",CA,Canada,Repair,Industrial,Warehousing
Test - Crater Wave Bracken,"131 SADDLEMEAD GR NE, Calgary",CA,Canada,Civics,Commercial,Warehousing
Test - Gray Redwood Jasper,"633 30 AV NW, Calgary",CA,Canada,Personal Care Products,Industrial,Manufacturing
Test - Sapphire Xylo Marigold,"75 COPPERPOND CL SE, Calgary",CA,Canada,Crop Production,Commercial,Logistics
Test - Sand Rosewood Coral,"13 SOMERGLEN CM SW, Calgary",CA,Canada,Consumer Electronics,Agricultural,Manufacturing
Test - Carmine Diamond Cougar,"520 SUNDERLAND AV SW, Calgary",CA,Canada,Repair,Residential,Warehousing
Test - Quarry Raspberry Ruby,"68 THORNLEE CR NW, Calgary",CA,Canada,Food Industry,Industrial,Recycling
Test - Daffodil Jasmine Zinnia,"22 WALDEN CL SE, Calgary",CA,Canada,Educational Services,Residential,Warehousing
Test - Obsidian Cloud Zebra,"103 SANDPIPER WY NW, Calgary",CA,Canada,Information,Industrial,Manufacturing
Test - Flame Leaf Lagoon,"152 PRESTWICK MR SE, Calgary",CA,Canada,Hard Goods,Commercial,Warehousing
