name,address,country,country_name,sector,facility_type,processing_type
Test - Boulder Seal Storm,"125 AUTUMN GD SE, Calgary",CA,Canada,Building Construction,Commercial,Manufacturing
Test - Wave Plum Bamboo,"7 SAGE VALLEY CL NW, Calgary",CA,Canada,Food,Industrial,Manufacturing
Test - Viper Ursa Swamp,"7 MARTINGROVE CO NE, Calgary",CA,Canada,Hospitals,Commercial,Recycling
Test - Bramble Quartz Ivory,"242 RIVERVIEW PA SE, Calgary",CA,Canada,Books,Industrial,Manufacturing
Test - Flame Violet Azalea,"413 TUSCANY DR NW, Calgary",CA,Canada,Gas,Agricultural,Logistics
Test - Cougar Alabaster Prairie,"335 HUNTBOURNE HL NE, Calgary",CA,Canada,Health,Industrial,Logistics
Test - Meadow Eagle Cypress,"102 ELGIN TC SE, Calgary",CA,Canada,Technical Services,Commercial,Warehousing
Test - Jasmine Dusk Kale,"1455 PENSACOLA WY SE, Calgary",CA,Canada,Beauty Products,Industrial,Manufacturing
Test - Storm Zircon Orchid,"336 NEW BRIGHTON PL SE, Calgary",CA,Canada,Food,Commercial,Manufacturing
Test - Rock Lilac Narwhal,"207 CHAPARRAL RAVINE VW SE, Calgary",CA,Canada,Plastics,Industrial,Recycling
Test - Bamboo Acorn Coral,"169 WALDEN PA SE, Calgary",CA,Canada,Durable Goods,Agricultural,Warehousing
Test - Tangerine Savannah Desert,"288 BRIGHTONSTONE GR SE, Calgary",CA,Canada,Farming,Commercial,Manufacturing
Test - Ocelot River Tempest,"7735 HUNTERVALLEY RD NW, Calgary",CA,Canada,Metal Manufacturing,Residential,Manufacturing
Test - Hematite Lavender Poplar,"3423 ELBOW DR SW, Calgary",CA,Canada,Automotive Parts,Industrial,Logistics
Test - Aurora Tundra Leopard,"411 MIDLAKE BV SE, Calgary",CA,Canada,Books,Commercial,Warehousing
Test - Indigo Emerald Rock,"43 BRIGHTONWOODS CR SE, Calgary",CA,Canada,Gas,Agricultural,Warehousing
