name,address,country,country_name,sector,facility_type,processing_type
Test - Snow Tundra Volcano,"16 WOODBINE BV SW, Calgary",CA,Canada,Consumer Products,Residential,Recycling
Test - Ocelot Breeze Ultramarine,"31 SHAWBROOKE CR SW, Calgary",CA,Canada,Logging,Residential,Recycling
Test - Lightning Grove Coral,"122 HIDDEN WY NW, Calgary",CA,Canada,Biotechnology,Agricultural,Warehousing
Test - Wind Kale Tiger,"211 CHAPALINA TC SE, Calgary",CA,Canada,Forestry,Agricultural,Manufacturing
Test - Hickory Olive Indigo,"94 COVEHAVEN ME NE, Calgary",CA,Canada,Equipment,Agricultural,Logistics
Test - Star Rapid Prairie,"5909 6 ST SE, Calgary",CA,Canada,Logging,Residential,Manufacturing
Test - Harsh Tangerine Earth,"100 SHAWNEE WY SW, Calgary",CA,Canada,Utilities,Industrial,Recycling
Test - Bronze Quartz Rosewood,"17 SHERWOOD CL NW, Calgary",CA,Canada,Jewelry,Industrial,Warehousing
Test - Leopard Hickory Juniper,"1320 22 ST NW, Calgary",CA,Canada,Finance,Industrial,Logistics
Test - Bramble Desert Sunflower,"284 PROMENADE WY SE, Calgary",CA,Canada,Books,Commercial,Warehousing
Test - Shadow Elm Blaze,"53 SHAWBROOKE MR SW, Calgary",CA,Canada,Rail Transportation,Residential,Recycling
Test - Azure Topaz Gale,"56 CASTLEFALL CR NE, Calgary",CA,Canada,Oil & Gas,Industrial,Recycling
Test - Slope Azure Birch,"240 WOODMONT CO SW, Calgary",CA,Canada,Storage,Residential,Warehousing
Test - Tundra Bright Dune,"1007 8 AV NE, Calgary",CA,Canada,Apparel Accessories,Commercial,Manufacturing
Test - Twilight Gulf Sand,"75 MARTHA'S HAVEN PL NE, Calgary",CA,Canada,Pharmaceuticals,Residential,Manufacturing
Test - Wander Wave Meadow,"425 31 AV NW, Calgary",CA,Canada,Printing,Commercial,Recycling
Test - Pebble Quartz Alabaster,"68 CRANFIELD PL SE, Calgary",CA,Canada,Equipment,Agricultural,Warehousing
Test - Amaranth Falcon Saffron,"411 99 AV SE, Calgary",CA,Canada,Durable Goods,Commercial,Recycling
Test - Ivory Estuary Grove,"3020 ELBOW DR SW, Calgary",CA,Canada,Educational Services,Commercial,Logistics
Test - Juniper Amaranth Rainforest,"9820 PALISCLIFFE RD SW, Calgary",CA,Canada,Apparel Accessories,Commercial,Manufacturing
Test - Bamboo Obsidian Tundra,"130 ASPEN STONE RD SW, Calgary",CA,Canada,Computers,Agricultural,Warehousing
Test - Rosewood Vale Khaki,"311 SHAWNEE TC SW, Calgary",CA,Canada,Warehousing,Agricultural,Manufacturing
Test - Bamboo Iris Vale,"78 WEST POINT ME SW, Calgary",CA,Canada,Hard Goods,Commercial,Warehousing
Test - Opal Narwhal Bronze,"539 88 AV SE, Calgary",CA,Canada,Books,Industrial,Logistics
Test - Pearl Blaze Elder,"5 ROYAL BIRCH VI NW, Calgary",CA,Canada,Civics,Agricultural,Manufacturing
Test - Grove Lavender Isle,"208 FALCONRIDGE CR NE, Calgary",CA,Canada,Trucking,Industrial,Manufacturing
Test - Copper Khaki Jade,"27 RIVERSTONE CL SE, Calgary",CA,Canada,Technical and Scientific Activities,Commercial,Manufacturing
Test - Valley Rain Palm,"21 AUBURN GLEN GD SE, Calgary",CA,Canada,Financial Services,Industrial,Warehousing
Test - Cactus Hemlock Stream,"100 CRANWELL GR SE, Calgary",CA,Canada,Hard Goods,Industrial,Warehousing
Test - Moon Moss Ridge,"14 KINLEA CO NW, Calgary",CA,Canada,Home Textiles,Industrial,Recycling
Test - Tulip Sun Magnolia,"219 SOUTHAMPTON DR SW, Calgary",CA,Canada,Renting,Residential,Manufacturing
Test - Hazel Quartz Baobab,"6838 LIVINGSTONE DR SW, Calgary",CA,Canada,Specialty Trade Contractors,Agricultural,Recycling
Test - Ocean Star Savanna,"340 33 AV NE, Calgary",CA,Canada,Electricity,Commercial,Logistics
Test - Chill Daffodil Hematite,"8 ROYAL OAK LN NW, Calgary",CA,Canada,Chemicals,Industrial,Manufacturing
Test - Peony Pebble Sequoia,"215 CRANBERRY PA SE, Calgary",CA,Canada,Apparel,Residential,Manufacturing
Test - Cactus Pond Jasper,"63 TEMPLERIDGE PL NE, Calgary",CA,Canada,Merchant Wholesalers,Commercial,Logistics
Test - Honey Cedar Cactus,"119 SIGNAL HILL CO SW, Calgary",CA,Canada,Aerospace,Commercial,Logistics
Test - Nettle Lightning Plateau,"1136 MARCOMBE CR NE, Calgary",CA,Canada,Recreation,Residential,Logistics
Test - Volcano Taupe Moss,"2022 29 AV SW, Calgary",CA,Canada,Rail Transportation,Industrial,Recycling
Test - Hibiscus Leopard Fire,"48 HUNTFORD CL NE, Calgary",CA,Canada,Footwear,Industrial,Logistics
Test - Sage Storm Berry,"15 TUSSLEWOOD DR NW, Calgary",CA,Canada,Hard Goods,Commercial,Logistics
Test - Pearl Acorn Ocelot,"51 SIENNA HEIGHTS WY SW, Calgary",CA,Canada,Healthcare,Residential,Warehousing
Test - Emerald Burgundy Charcoal,"44 BLUEROCK TC SW, Calgary",CA,Canada,Electricity,Industrial,Recycling
Test - Lightning Hemlock Sage,"611 RANGEVIEW ST SE, Calgary",CA,Canada,Agriculture,Industrial,Logistics
Test - Seal Thyme Lavender,"38 CASTLEGLEN RD NE, Calgary",CA,Canada,Building Materials,Agricultural,Warehousing
Test - Tiger Topaz Glacier,"226 ELDORADO CL NE, Calgary",CA,Canada,Oil & Gas,Commercial,Manufacturing
Test - Vale Panda Echo,"34 PANATELLA PA NW, Calgary",CA,Canada,Arts,Commercial,Manufacturing
Test - Bay Savannah Cloud,"48 WALNUT DR SW, Calgary",CA,Canada,Educational Services,Commercial,Recycling
Test - Beige Redwood Carmine,"207 CRANARCH LD SE, Calgary",CA,Canada,Fishing,Industrial,Warehousing
Test - Seal Carmine Taupe,"9711 ELBOW DR SW, Calgary",CA,Canada,Food Industry,Commercial,Logistics
Test - Spruce Cliff Desert,"16 SIGNATURE VI SW, Calgary",CA,Canada,Apparel Accessories,Industrial,Logistics
Test - Marigold Quartz Leaf,"411 CRANBERRY PA SE, Calgary",CA,Canada,Home,Residential,Warehousing
Test - Estuary Slope Creek,"177 COPPERPOND VI SE, Calgary",CA,Canada,Apparel Accessories,Residential,Manufacturing
Test - Delta Raspberry Rain,"117 APPLEGLEN PL SE, Calgary",CA,Canada,Printing,Industrial,Recycling
Test - Lightning Cypress Zircon,"59 SUNDOWN GR SE, Calgary",CA,Canada,Repair,Residential,Logistics
Test - Bliss Inlet Woods,"5772 MAIDSTONE CR NE, Calgary",CA,Canada,Logging,Commercial,Manufacturing
Test - Hawk Bamboo Viper,"144 TUSCANY VALLEY RI NW, Calgary",CA,Canada,Multi-Category,Commercial,Recycling
Test - Moon Flame Ravine,"1716 49 ST SE, Calgary",CA,Canada,Apparel,Industrial,Recycling
