name,address,country,country_name,sector,facility_type,processing_type
Test - Lightning Zephyr Koala,"10411 MAPLECREEK DR SE, Calgary",CA,Canada,Computing Infrastructure,Residential,Logistics
Test - Echo Sunflower Flame,"19 WOODFIELD RD SW, Calgary",CA,Canada,Furniture,Agricultural,Recycling
Test - Obsidian Lemon Lilac,"1719 36 AV SW, Calgary",CA,Canada,Wholesale Trade,Agricultural,Logistics
Test - Emerald Breeze Amethyst,"216 SILVER VALLEY RI NW, Calgary",CA,Canada,Solar Energy,Industrial,Warehousing
Test - Gold Grove Meadow,"37 HARVEST PARK CO NE, Calgary",CA,Canada,Research,Agricultural,Recycling
Test - Aspen Ursa Geranium,"1048 SHERWOOD BV NW, Calgary",CA,Canada,Toys,Industrial,Logistics
Test - Obsidian Estuary Emerald,"2017 42 ST SE, Calgary",CA,Canada,Educational Services,Commercial,Recycling
Test - Gulf Redwood Plum,"96 MIDPARK DR SE, Calgary",CA,Canada,Electricity,Commercial,Manufacturing
Test - Harbor Quarry Stream,"569 PATTERSON BV SW, Calgary",CA,Canada,Food,Industrial,Logistics
Test - Citrine Dogwood Tamarind,"215 PINEGROVE CL NE, Calgary",CA,Canada,Forestry,Industrial,Logistics
Test - Coral Wave Wolf,"55 WIMBLEDON DR SW, Calgary",CA,Canada,Home Textiles,Agricultural,Manufacturing
Test - Zephyr Bliss Estuary,"516 REDSTONE DR NE, Calgary",CA,Canada,Forestry,Agricultural,Recycling
Test - Ginkgo Crater Coral,"251 CEDARPARK DR SW, Calgary",CA,Canada,Hospitals,Commercial,Recycling
Test - Jaguar Knoll Bay,"11180 HARVEST WOOD RD NE, Calgary",CA,Canada,Rubber Products,Commercial,Logistics
Test - Mahogany Geranium Amethyst,"8535 19 AV SE, Calgary",CA,Canada,Multi-Category,Commercial,Logistics
Test - Myrtle Iris Snow,"3020 DOVERBROOK RD SE, Calgary",CA,Canada,Entertainment,Commercial,Recycling
Test - Slope Gold Thunder,"60 SHAWVILLE RD SE, Calgary",CA,Canada,Commodities,Residential,Manufacturing
Test - Coral Mulberry Honey,"85 CHAPARRAL VI SE, Calgary",CA,Canada,Computers,Commercial,Logistics
Test - Glare Rain Aspen,"2227 43 ST SE, Calgary",CA,Canada,Food & Beverage,Agricultural,Manufacturing
Test - Blaze Horizon Gale,"976 WALDEN DR SE, Calgary",CA,Canada,Construction,Industrial,Recycling
Test - Redwood Citrine Hill,"87 MIDPARK DR SE, Calgary",CA,Canada,Books,Agricultural,Warehousing
Test - Taupe Hill Acorn,"8 TARADALE CL NE, Calgary",CA,Canada,Beverages,Residential,Warehousing
Test - Buff Falcon Plateau,"11820 STONEHILL DR NE, Calgary",CA,Canada,Animal Production,Commercial,Logistics
Test - Steppe Estuary Rock,"305 28 AV NE, Calgary",CA,Canada,Professional Services,Industrial,Recycling
Test - Juniper Hematite Amaranth,"7420 FLEETWOOD DR SE, Calgary",CA,Canada,Air Transportation,Residential,Recycling
Test - Lemon Mountain Slope,"35 ARBOUR RIDGE ME NW, Calgary",CA,Canada,Repair,Agricultural,Recycling
Test - Amber Myrtle Geranium,"18 CITYSCAPE BA NE, Calgary",CA,Canada,Rubber Products,Commercial,Manufacturing
Test - Citrine Magnolia Flint,"81 CRESTBROOK VW SW, Calgary",CA,Canada,Financial Services,Industrial,Recycling
Test - Harsh Ocelot Hill,"816 71 AV NW, Calgary",CA,Canada,Warehousing,Agricultural,Recycling
Test - Lime Bronze Dawn,"213 LEGACY PT SE, Calgary",CA,Canada,Durable Goods,Industrial,Recycling
Test - Peony Tundra Cedar,"201 HAWKSTONE DR NW, Calgary",CA,Canada,Home,Industrial,Logistics
Test - Bamboo Chill Birch,"7243 25 ST SE, Calgary",CA,Canada,Wholesale Trade,Residential,Recycling
Test - Saffron Twilight Rosewood,"14760 MT MCKENZIE DR SE, Calgary",CA,Canada,Allied Products,Industrial,Recycling
Test - Mistletoe Grove Leaf,"2204 5 AV NW, Calgary",CA,Canada,General Merchandise,Industrial,Recycling
Test - Harbor Fern Citrine,"638 ERIN WOODS DR SE, Calgary",CA,Canada,Solar Energy,Agricultural,Warehousing
Test - Gale Tide Redwood,"71 BERMUDA PL NW, Calgary",CA,Canada,Air Transportation,Industrial,Recycling
Test - Dogwood Elder Diamond,"220 LUCAS MR NW, Calgary",CA,Canada,Multi-Category,Commercial,Logistics
Test - Moss Cloud Charcoal,"405 LEGACY BV SE, Calgary",CA,Canada,Automotive Parts,Commercial,Recycling
Test - Hazel Geranium Quartz,"11324 BRAESIDE DR SW, Calgary",CA,Canada,Personal Care Products,Industrial,Warehousing
Test - Frost Citrine Bear,"932 4A ST NW, Calgary",CA,Canada,Beauty Products,Industrial,Logistics
Test - Ridge Bright Frost,"423 CANTRELL PL SW, Calgary",CA,Canada,Food Manufacturing,Industrial,Warehousing
Test - Bright Yellow Bronze,"72 WOODFIELD RD SW, Calgary",CA,Canada,Trucking,Residential,Logistics
Test - Leopard Fuchsia Mulberry,"160 ABERGALE CL NE, Calgary",CA,Canada,Supplies Dealers,Industrial,Warehousing
Test - Fern Estuary Volcano,"1215 BELLEVUE AV SE, Calgary",CA,Canada,Arts,Agricultural,Manufacturing
Test - Olive Burgundy Copper,"129 WALDEN CM SE, Calgary",CA,Canada,Solar Energy,Commercial,Logistics
Test - Hawthorn Desert Hematite,"7331 11 ST SW, Calgary",CA,Canada,Allied Products,Commercial,Manufacturing
Test - Jaguar Magenta Beige,"335 TARALAKE WY NE, Calgary",CA,Canada,Recycling,Commercial,Logistics
Test - Kale Eagle Raspberry,"77 KIRBY PL SW, Calgary",CA,Canada,Garden Tools,Commercial,Warehousing
Test - Citrine Shadow Tide,"32 ROCKY RIDGE CL NW, Calgary",CA,Canada,General Merchandise,Commercial,Recycling
Test - Redwood Ruby Woods,"1744 107 AV SW, Calgary",CA,Canada,Machinery Manufacturing,Agricultural,Logistics
Test - Snow Daisy Tundra,"347 DOUGLASBANK PL SE, Calgary",CA,Canada,Air Transportation,Industrial,Warehousing
Test - Flame Gold Violet,"90 LEGACY REACH CI SE, Calgary",CA,Canada,Sporting Goods,Residential,Recycling
Test - Volcano Indigo Rapid,"410 DOUGLASDALE CO SE, Calgary",CA,Canada,Furniture,Industrial,Recycling
Test - Ultramarine Rain Aspen,"724 LYSANDER DR SE, Calgary",CA,Canada,Metal Manufacturing,Agricultural,Recycling
Test - Ginkgo Antelope Swamp,"2304 26 AV NW, Calgary",CA,Canada,International Affairs,Agricultural,Logistics
Test - Nettle Stream Panda,"68 DOUGLASDALE CR SE, Calgary",CA,Canada,Food Industry,Agricultural,Warehousing
Test - Cloud Pass Chill,"622 148 AV NW, Calgary",CA,Canada,Information,Residential,Manufacturing
Test - Tundra Plateau Opal,"151 EVANSGLEN CI NW, Calgary",CA,Canada,Computers,Commercial,Manufacturing
Test - Tulip Aurora Gulf,"360 PINEWIND RD NE, Calgary",CA,Canada,Building Materials,Residential,Logistics
Test - Peak Tiger Cypress,"7833 22 ST SE, Calgary",CA,Canada,Home,Residential,Warehousing
Test - Pass Spruce Cougar,"10607 ELBOW DR SW, Calgary",CA,Canada,Technical and Scientific Activities,Commercial,Manufacturing
Test - Rowan Koala Pass,"410 SETON PS SE, Calgary",CA,Canada,Sporting Goods,Residential,Recycling
Test - Fern Bay Lilac,"5115 6 ST SW, Calgary",CA,Canada,Logging,Agricultural,Manufacturing
Test - Kyanite Emerald Sequoia,"7 PANORAMA HILLS SQ NW, Calgary",CA,Canada,Printing,Residential,Recycling
Test - Wander Light Ocelot,"439 BROOKPARK DR SW, Calgary",CA,Canada,Electronic Product Manufacturing,Industrial,Logistics
Test - Gorilla Deer Wind,"408 49 AV SW, Calgary",CA,Canada,Gas,Commercial,Logistics
Test - Steppe Malachite Jasmine,"711 104 AV SW, Calgary",CA,Canada,Coal,Commercial,Recycling
Test - Moon Fern Onyx,"71 CITYSCAPE CO NE, Calgary",CA,Canada,Sporting Goods,Agricultural,Manufacturing
Test - Cougar Echo Honey,"25 PUMP HILL LD SW, Calgary",CA,Canada,Allied Products,Agricultural,Warehousing
Test - Glacier Elder Echo,"4031 19 ST NW, Calgary",CA,Canada,Parts Dealers,Residential,Warehousing
Test - Isle Myrtle Aurora,"4613 HAMPTONS WY NW, Calgary",CA,Canada,Home Furnishings,Agricultural,Logistics
Test - Sky Denim Creek,"12 DALROY CR NW, Calgary",CA,Canada,Finance,Residential,Logistics
Test - Bay Fawn Raspberry,"100 MAGNOLIA WY SE, Calgary",CA,Canada,Banking,Agricultural,Logistics
Test - Lavender Amethyst Tundra,"38 LUCAS WY NW, Calgary",CA,Canada,Nondurable Goods,Commercial,Warehousing
Test - Summit Bear Shore,"3011 24 ST NW, Calgary",CA,Canada,Accommodation,Commercial,Logistics
Test - Antelope Burgundy Yellow,"211 PENMEADOWS CL SE, Calgary",CA,Canada,Forestry,Commercial,Recycling
