name,address,country,country_name,sector,facility_type,processing_type
Test - Twilight Beige Valley,"32 ABBERCOVE DR SE, Calgary",CA,Canada,Food,Residential,Manufacturing
Test - Kale Fire Cedar,"248 CRANBROOK DR SE, Calgary",CA,Canada,Recreation,Industrial,Manufacturing
Test - Sun Reef Daffodil,"298 RIVERVIEW PA SE, Calgary",CA,Canada,Material Production,Commercial,Logistics
Test - Hematite Beech Feldspar,"300 EDGEDALE DR NW, Calgary",CA,Canada,Biotechnology,Industrial,Warehousing
Test - Feldspar Khaki Steppe,"316 BELMONT PA SW, Calgary",CA,Canada,Hobby,Industrial,Warehousing
Test - Nettle Seal Leaf,"60 GLENPATRICK DR SW, Calgary",CA,Canada,Building Materials,Commercial,Recycling
Test - Ebony Magnolia Forest,"59 CHAPARRAL PT SE, Calgary",CA,Canada,Waste Management,Industrial,Manufacturing
Test - Stream Ruby Meadow,"131 LOS ALAMOS PL NE, Calgary",CA,Canada,Footwear,Agricultural,Manufacturing
Test - Dawn Palm Violet,"720 14 AV SW, Calgary",CA,Canada,Civics,Residential,Logistics
Test - Stone Knoll Savannah,"517 HAMPTONS ME NW, Calgary",CA,Canada,Allied Products,Residential,Logistics
Test - Emerald Zinnia Elder,"95 SKYVIEW CL NE, Calgary",CA,Canada,Home,Residential,Manufacturing
Test - Fir Tamarind Prairie,"21 RED SKY WY NE, Calgary",CA,Canada,Leather,Agricultural,Warehousing
Test - Pond Hawthorn Zebra,"112 APPLEWOOD DR SE, Calgary",CA,Canada,Hobby,Agricultural,Warehousing
Test - Lilac Sky Mustard,"882 ERIN WOODS DR SE, Calgary",CA,Canada,Pharmaceuticals,Agricultural,Warehousing
Test - Aspen Nettle Mulberry,"223 RUNDLEMERE RD NE, Calgary",CA,Canada,Computers,Agricultural,Warehousing
Test - Summit Poplar Harsh,"397 HAWKSTONE DR NW, Calgary",CA,Canada,Allied Products,Industrial,Warehousing
Test - Tiger Bay Hemlock,"4726 1 ST SE, Calgary",CA,Canada,Food Manufacturing,Agricultural,Manufacturing
Test - Dandelion Canyon Peach,"127 WENTWORTH LD SW, Calgary",CA,Canada,Animal Production,Commercial,Manufacturing
Test - Hill Tundra Stream,"1029 20 AV SE, Calgary",CA,Canada,Accommodation,Agricultural,Logistics
Test - Storm Fire Ivory,"3 SAGE MEADOWS CI NW, Calgary",CA,Canada,Energy,Residential,Logistics
Test - Hazel Sunflower Elder,"231 LIVINGSTON VW NE, Calgary",CA,Canada,Rubber Products,Commercial,Manufacturing
Test - Zephyr Koala Zephyr,"20 FLAVELLE RD SE, Calgary",CA,Canada,Fishing,Industrial,Warehousing
Test - Foxglove Orchid Quartz,"31 BRAMPTON CR SW, Calgary",CA,Canada,Warehousing,Residential,Manufacturing
Test - Marigold Hill Rowan,"31 HIDDEN HILLS RD NW, Calgary",CA,Canada,Energy Production & Utilities,Commercial,Logistics
Test - Breeze Foxglove Desert,"206 SLOPEVIEW DR SW, Calgary",CA,Canada,Home Textiles,Residential,Warehousing
Test - Gold Sunflower Laurel,"195 APPLESTONE PA SE, Calgary",CA,Canada,Maintenance,Industrial,Logistics
Test - Poplar Daffodil Shore,"490 DOUGLAS GLEN BV SE, Calgary",CA,Canada,Rubber Products,Industrial,Recycling
Test - Emerald Olive Honey,"121 TUSCARORA WY NW, Calgary",CA,Canada,Books,Industrial,Recycling
Test - Emerald Creek Ebony,"16 KLAMATH PL SW, Calgary",CA,Canada,Supplies Dealers,Industrial,Logistics
Test - Oasis Rain Rainforest,"2022 41 ST SE, Calgary",CA,Canada,Energy,Agricultural,Logistics
Test - Summit Harbor Cascade,"528 27 AV NW, Calgary",CA,Canada,Technology,Residential,Manufacturing
Test - Bronze Leaf Hawk,"67 EVANSTON HL NW, Calgary",CA,Canada,Logging,Residential,Warehousing
Test - Bramble Feldspar Jungle,"2225 31 AV SW, Calgary",CA,Canada,Renewable Energy,Residential,Warehousing
Test - Prairie Mahogany Xylo,"164 VALLEY CREEK RD NW, Calgary",CA,Canada,Food Industry,Commercial,Manufacturing
Test - Grove Gorilla Cloud,"12422 COVENTRY HILLS WY NE, Calgary",CA,Canada,Utilities,Agricultural,Recycling
Test - Quartz Oasis Deer,"91 BRANTFORD CR NW, Calgary",CA,Canada,Durable Goods,Agricultural,Recycling
Test - Ursa Meadow Mistletoe,"425 22 AV NW, Calgary",CA,Canada,Electronic Product Manufacturing,Residential,Recycling
Test - Mulberry Feldspar Silver,"1014 5 AV NE, Calgary",CA,Canada,Supplies Dealers,Residential,Logistics
Test - Periwinkle Desert Gold,"2110 9 AV SE, Calgary",CA,Canada,Civil Engineering Construction,Residential,Logistics
Test - Flint Burgundy Rowan,"647 RUNDLERIDGE DR NE, Calgary",CA,Canada,Recreation,Agricultural,Warehousing
Test - Elm Rain Berry,"434 BESSBOROUGH DR SW, Calgary",CA,Canada,Mining,Agricultural,Warehousing
Test - Beech Buff Carnation,"615 ABOYNE CR NE, Calgary",CA,Canada,Energy Production & Utilities,Residential,Manufacturing
Test - Carmine Mulberry Silver,"1205 BELLEVUE AV SE, Calgary",CA,Canada,Energy Production & Utilities,Industrial,Warehousing
Test - Ice Leaf Juniper,"412 BRUNSWICK AV SW, Calgary",CA,Canada,Food Manufacturing,Industrial,Manufacturing
Test - Peach Star Earth,"43 PANORAMA HILLS SQ NW, Calgary",CA,Canada,Animal Production,Residential,Warehousing
Test - Hemlock Heliotrope Hickory,"16 BERMUDA DR NW, Calgary",CA,Canada,Information,Residential,Recycling
Test - Seal Gale Sequoia,"4747 26 AV SW, Calgary",CA,Canada,Aerospace,Residential,Warehousing
Test - Tornado Wolf Zephyr,"202 REDSTONE CR NE, Calgary",CA,Canada,Electricity,Residential,Recycling
Test - Tiger Coral Twilight,"9009 46 ST NE, Calgary",CA,Canada,Health,Commercial,Manufacturing
Test - Rain Crater Topaz,"256 EVERGREEN CO SW, Calgary",CA,Canada,Health,Agricultural,Recycling
Test - Myrtle Ruby Aspen,"35 PENSVILLE RD SE, Calgary",CA,Canada,Home Furnishings,Industrial,Warehousing
Test - Rain Moss Ebony,"305 SKYVIEW RANCH CI NE, Calgary",CA,Canada,Crop Production,Commercial,Manufacturing
Test - Zephyr Coral Lilac,"4116 55 ST NE, Calgary",CA,Canada,Automotive Parts,Commercial,Manufacturing
Test - Cactus Flint Laurel,"31 ERIN WOODS BV SE, Calgary",CA,Canada,Building Materials,Industrial,Logistics
Test - Mountain Earth Tide,"920 MIDRIDGE DR SE, Calgary",CA,Canada,Civics,Agricultural,Manufacturing
Test - Poppy Desert Knoll,"69 RED SKY TC NE, Calgary",CA,Canada,Medical Equipment & Services,Industrial,Manufacturing
Test - Woods Zircon Wolf,"2203 DEER SIDE DR SE, Calgary",CA,Canada,Oil & Gas,Residential,Logistics
Test - Twilight Nettle Echo,"355 ROCKY RIDGE CV NW, Calgary",CA,Canada,Rail Transportation,Industrial,Warehousing
Test - Dawn Copper Shore,"1844 48 ST NE, Calgary",CA,Canada,Commodities,Commercial,Warehousing
Test - Opal Sun Quartz,"83 BRAMPTON CR SW, Calgary",CA,Canada,Finance,Commercial,Logistics
Test - Echo Yew Navy,"462 REDSTONE DR NE, Calgary",CA,Canada,Aerospace,Commercial,Logistics
Test - Light Tundra Vale,"76 RED EMBERS TC NE, Calgary",CA,Canada,Maritime Transportation,Commercial,Recycling
Test - Taupe Narwhal Alder,"284 MT SELKIRK CL SE, Calgary",CA,Canada,Healthcare,Industrial,Warehousing
Test - Shore Hemlock Lime,"257 LEGACY CM SE, Calgary",CA,Canada,Biotechnology,Commercial,Manufacturing
Test - Dusk Zephyr Myrtle,"1623 13 AV SW, Calgary",CA,Canada,Quarrying,Commercial,Recycling
Test - Foxglove Vale Slope,"1102 52A ST SE, Calgary",CA,Canada,Technical and Scientific Activities,Commercial,Logistics
Test - Volcano Peony Yak,"304 COVENTRY CL NE, Calgary",CA,Canada,Pharmaceuticals,Agricultural,Warehousing
Test - Gold Hawk Volcano,"1925 11 ST SW, Calgary",CA,Canada,Equipment,Residential,Warehousing
Test - Plateau Cypress Buff,"10 VARTOWN PL NW, Calgary",CA,Canada,Energy Production & Utilities,Commercial,Warehousing
Test - Burgundy Moss Obsidian,"13 MT ABERDEEN MR SE, Calgary",CA,Canada,Electricity,Commercial,Logistics
Test - Dune Mulberry Mahogany,"1141 10 ST SE, Calgary",CA,Canada,Tobacco Products,Residential,Recycling
Test - Tamarind Jasmine Ridge,"648 MASTERS RD SE, Calgary",CA,Canada,Beverages,Agricultural,Warehousing
Test - Khaki Bay Baobab,"455 QUARRY WY SE, Calgary",CA,Canada,Personal Care Products,Industrial,Recycling
Test - Redwood Olive Moon,"1615 33 AV SW, Calgary",CA,Canada,Fishing,Agricultural,Warehousing
Test - Aspen Tempest Berry,"3510 2 ST NW, Calgary",CA,Canada,Footwear,Commercial,Logistics
Test - Heliotrope Baobab Jungle,"1704 BROADVIEW RD NW, Calgary",CA,Canada,Aerospace,Residential,Manufacturing
Test - Kyanite Lapis Panda,"3960 UNIVERSITY AV NW, Calgary",CA,Canada,Fishing,Commercial,Recycling
Test - Pearl Carnation Earth,"1831 62 AV SE, Calgary",CA,Canada,Musical Instruments,Commercial,Recycling
Test - Quartz Kyanite Hematite,"601 28 AV NW, Calgary",CA,Canada,Ground Passenger Transportation,Commercial,Logistics
Test - Bracken Hickory Iris,"517 8 ST NE, Calgary",CA,Canada,Accommodation,Industrial,Manufacturing
Test - Chill Ivory Raspberry,"380 ABERGALE DR NE, Calgary",CA,Canada,Animal Production,Industrial,Recycling
Test - Swamp Aspen Aspen,"239 15 AV NE, Calgary",CA,Canada,Food,Agricultural,Logistics
Test - Snow Aloe Emerald,"148 SILVER RIDGE CL NW, Calgary",CA,Canada,Technology,Commercial,Recycling
Test - Topaz Hematite Iris,"2721 15 AV SE, Calgary",CA,Canada,Health,Residential,Recycling
Test - Fog Tangerine Tamarind,"50 CRANBROOK PA SE, Calgary",CA,Canada,Building Materials,Agricultural,Logistics
Test - Periwinkle Zircon Aloe,"425 11 ST NE, Calgary",CA,Canada,Entertainment,Residential,Logistics
Test - Hawk Poppy Kale,"3750 BRENTWOOD RD NW, Calgary",CA,Canada,Printing,Residential,Warehousing
Test - Moose Alabaster Azure,"17 SHERWOOD TC NW, Calgary",CA,Canada,Furniture,Agricultural,Warehousing
Test - Frost Ebony Tempest,"81 HOWSE TC NE, Calgary",CA,Canada,Animal Production,Commercial,Warehousing
Test - Saffron Diamond Tiger,"342 CHAPARRAL RIDGE CI SE, Calgary",CA,Canada,Food Manufacturing,Agricultural,Warehousing
Test - Rainforest Koala Hill,"26 BELVEDERE AV SE, Calgary",CA,Canada,Mining,Commercial,Manufacturing
Test - Flint Aurora Xylo,"204 TUSCANY RIDGE VW NW, Calgary",CA,Canada,Merchant Wholesalers,Residential,Warehousing
Test - Light Tornado Mulberry,"20 RIVERCROFT CL SE, Calgary",CA,Canada,Toys,Industrial,Logistics
Test - Viper Woods Gulf,"528 11 AV NE, Calgary",CA,Canada,Wholesale Trade,Residential,Manufacturing
Test - Sand Grove Cliff,"12 RIVERBEND GA SE, Calgary",CA,Canada,Metal Manufacturing,Agricultural,Logistics
Test - Denim Wisteria Emerald,"452 WHITELAND DR NE, Calgary",CA,Canada,Beauty Products,Agricultural,Manufacturing
Test - Acacia Dune Sunflower,"3616 ERLTON CO SW, Calgary",CA,Canada,Rubber Products,Agricultural,Warehousing
Test - Ivy Swamp Cliff,"53 CEDARGROVE LN SW, Calgary",CA,Canada,Repair,Residential,Warehousing
Test - Mulberry Aurora Sunflower,"1309 11 ST SW, Calgary",CA,Canada,Wholesale Trade,Industrial,Warehousing
Test - Malachite Bracken Heliotrope,"39 PANORAMA HILLS SQ NW, Calgary",CA,Canada,Technology,Commercial,Logistics
Test - Ultramarine Buttercup Periwinkle,"6618 37 ST SW, Calgary",CA,Canada,Food Industry,Industrial,Recycling
Test - Chill Cypress Thyme,"1212 MILLCREST RI SW, Calgary",CA,Canada,Supplies Dealers,Residential,Manufacturing
Test - Jaguar Savannah Cloud,"19 HUNTHAM RD NE, Calgary",CA,Canada,Transportation Equipment,Commercial,Manufacturing
Test - Walnut Meadow Burgundy,"20 SILVERADO CREST PA SW, Calgary",CA,Canada,Food,Commercial,Manufacturing
Test - Carmine Hickory Oasis,"8540 SILVER SPRINGS RD NW, Calgary",CA,Canada,Maintenance,Residential,Recycling
Test - Redwood Poplar Grove,"6223 SADDLEHORN DR NE, Calgary",CA,Canada,Supplies Dealers,Commercial,Logistics
Test - Tempest Mulberry Diamond,"551 BELMONT HE SW, Calgary",CA,Canada,Parts Dealers,Industrial,Manufacturing
Test - Jaguar Pass Kale,"1414 5 ST SW, Calgary",CA,Canada,Banking,Residential,Warehousing
Test - Moon Yellow Coral,"14434 MT MCKENZIE DR SE, Calgary",CA,Canada,Civil Engineering Construction,Industrial,Logistics
Test - Plateau Saffron Yak,"20 BAYCREST PL SW, Calgary",CA,Canada,Repair,Industrial,Manufacturing
Test - Volcano Breeze Bay,"310 RANCHVIEW CO NW, Calgary",CA,Canada,Consumer Products,Agricultural,Manufacturing
Test - River Iris Bear,"12 WOODBINE BV SW, Calgary",CA,Canada,Chemicals,Industrial,Recycling
Test - Emerald Shore Verdant,"319 129 AV SE, Calgary",CA,Canada,Gas,Agricultural,Recycling
Test - Shadow Honey Tamarind,"12007 CANDIAC RD SW, Calgary",CA,Canada,Computers,Commercial,Warehousing
Test - Elm Yellow Dandelion,"31 CHEYENNE CR NW, Calgary",CA,Canada,Arts & Entertainment,Agricultural,Recycling
Test - Wolf Violet Gold,"600 REGAL PA NE, Calgary",CA,Canada,Home Accessories,Commercial,Warehousing
Test - Desert Peach Alabaster,"128 TEMPLEWOOD RD NE, Calgary",CA,Canada,Rail Transportation,Residential,Recycling
Test - Saffron Jaguar Cedar,"1407 7A ST NW, Calgary",CA,Canada,Computing Infrastructure,Industrial,Warehousing
Test - Wander Twilight Sky,"4740 NORTH HAVEN DR NW, Calgary",CA,Canada,Recreation,Residential,Logistics
