name,address,country,country_name,sector,facility_type,processing_type
Test - Rock Periwinkle Wave,"164 STRATHCONA RD SW, Calgary",CA,Canada,Sporting Goods,Agricultural,Recycling
Test - Volcano Emerald Laurel,"338 6 AV NE, Calgary",CA,Canada,Wood Products,Commercial,Manufacturing
Test - Diamond Dawn Vale,"122 TARAVISTA CO NE, Calgary",CA,Canada,Telecommunications,Commercial,Warehousing
Test - Sand Sky Juniper,"2605 37 ST SE, Calgary",CA,Canada,Research,Agricultural,Warehousing
Test - Savanna Earth Forest,"3828 14 ST NW, Calgary",CA,Canada,Books,Commercial,Warehousing
Test - Aloe Deer Savanna,"132 PUMP HILL GD SW, Calgary",CA,Canada,Leather,Agricultural,Logistics
Test - Cave Hawk Silver,"88 HIDDEN VALLEY CR NW, Calgary",CA,Canada,Medical Equipment & Services,Industrial,Recycling
Test - Emerald Fawn Antelope,"71 MARANDA CL NE, Calgary",CA,Canada,Machinery Manufacturing,Industrial,Warehousing
Test - Amethyst Carnation Hemlock,"160 ROYAL OAK HT NW, Calgary",CA,Canada,Quarrying,Residential,Logistics
Test - Feldspar Daisy Saffron,"331 CRESTHAVEN PL SW, Calgary",CA,Canada,Medical Equipment & Services,Agricultural,Logistics
Test - Hematite Pearl Plateau,"108 HUNTRIDGE RD NE, Calgary",CA,Canada,Aerospace,Commercial,Logistics
Test - Wisteria Peak Boulder,"278 CREEKSIDE WY SW, Calgary",CA,Canada,Allied Products,Residential,Logistics
Test - Cactus Emerald Magnolia,"9738 HARVEST HILLS LI NE, Calgary",CA,Canada,Air Transportation,Commercial,Recycling
Test - Tamarind Quartz Horizon,"250 HAWKLAND PL NW, Calgary",CA,Canada,Transportation Equipment,Commercial,Manufacturing
Test - Geranium Rapid Ruby,"90 MARTINRIDGE GV NE, Calgary",CA,Canada,Electronics,Agricultural,Manufacturing
Test - Nickel Steppe Acorn,"715 SHAMROCK AV SW, Calgary",CA,Canada,Consumer Electronics,Industrial,Logistics
Test - Clover Laurel Cascade,"11031 TRANS CANADA HI SW, Calgary",CA,Canada,Educational Services,Residential,Logistics
Test - Reef Ridge Alabaster,"205 8 AV NE, Calgary",CA,Canada,Appliances,Agricultural,Recycling
Test - Silver Seal Emerald,"1044 HUNTERCOVE PL NW, Calgary",CA,Canada,Electronic Product Manufacturing,Residential,Logistics
Test - Moss Feldspar Geranium,"224 11A ST NW, Calgary",CA,Canada,Construction,Industrial,Manufacturing
Test - Zebra Ivory Earth,"3315 CENTRE ST NW, Calgary",CA,Canada,Books,Residential,Recycling
Test - Tulip Hawk Daffodil,"2711 11 AV SE, Calgary",CA,Canada,Maintenance,Agricultural,Manufacturing
Test - Breeze Pebble Shore,"4623 17 AV NW, Calgary",CA,Canada,Beauty Products,Industrial,Recycling
Test - Lavender Magenta Sequoia,"1748 66 AV SE, Calgary",CA,Canada,Recycling,Residential,Warehousing
Test - Violet Buff Harsh,"314 17 AV NW, Calgary",CA,Canada,Fishing,Residential,Manufacturing
Test - Quartz Rose Denim,"919 RUNDLE CR NE, Calgary",CA,Canada,Maintenance,Industrial,Warehousing
Test - Shore Denim Canyon,"116 SADDLEBROOK CI NE, Calgary",CA,Canada,Finance,Industrial,Warehousing
Test - Summit Tornado Moose,"8 DEER RUN BA SE, Calgary",CA,Canada,Mining,Industrial,Recycling
