name,address,country,country_name,sector,facility_type,processing_type
Test - Lilac Palm Jaguar,"128 DOUGLAS RIDGE ME SE, Calgary",CA,Canada,Beverages,Industrial,Recycling
Test - Buff Lilac Heliotrope,"31 COVENTRY LI NE, Calgary",CA,Canada,Entertainment,Agricultural,Warehousing
Test - Peach Acorn Saffron,"132 BRIDLERIDGE GD SW, Calgary",CA,Canada,Mining,Commercial,Warehousing
Test - Mulberry Nettle Rose,"24 MACEWAN PARK CL NW, Calgary",CA,Canada,Appliances,Industrial,Manufacturing
Test - Eagle Alder Twilight,"252 MIDBEND PL SE, Calgary",CA,Canada,Water Utilities,Commercial,Warehousing
Test - Forest Rosewood Peach,"33 DOUGLASDALE PT SE, Calgary",CA,Canada,Energy Production & Utilities,Agricultural,Recycling
Test - Savanna Hawk Lagoon,"161 SARATOGA CL NE, Calgary",CA,Canada,Energy Production & Utilities,Industrial,Recycling
Test - Wolf Sunflower Periwinkle,"2202 38 ST SE, Calgary",CA,Canada,Arts,Agricultural,Manufacturing
Test - Hickory Tangerine Pine,"2707 CEDAR RIDGE DR SW, Calgary",CA,Canada,Nursing,Industrial,Warehousing
Test - Palm Hazel Daisy,"135 COPPERFIELD CL SE, Calgary",CA,Canada,Rubber Products,Agricultural,Warehousing
Test - Quarry Hickory Copper,"112 RIVERGREEN CR SE, Calgary",CA,Canada,Transportation Equipment,Residential,Warehousing
Test - Oasis Hickory Light,"340 TEMPLETON CI NE, Calgary",CA,Canada,Trucking,Residential,Manufacturing
Test - Wander Mustard Khaki,"715 25 AV NW, Calgary",CA,Canada,Apparel,Residential,Warehousing
Test - Tide Nettle Yew,"735 56 AV SW, Calgary",CA,Canada,Aerospace,Industrial,Recycling
Test - Redwood Willow Buff,"3843 FONDA WY SE, Calgary",CA,Canada,Beauty Products,Commercial,Recycling
Test - Sapphire Buttercup Elder,"68 HAMPTONS HT NW, Calgary",CA,Canada,Research,Residential,Recycling
Test - Sun Quarry Cascade,"203 VALLEY POINTE PL NW, Calgary",CA,Canada,Electronics,Commercial,Logistics
Test - Palm Chill Quartz,"32 GISSING DR SW, Calgary",CA,Canada,Durable Goods,Residential,Recycling
Test - Fire Gold Citrine,"284 RIVERVIEW CL SE, Calgary",CA,Canada,Wood Products,Residential,Warehousing
Test - Mahogany River Fawn,"212 MAPLE COURT CR SE, Calgary",CA,Canada,Printing,Residential,Recycling
Test - Opal Marigold Volcano,"5719 11 ST NW, Calgary",CA,Canada,Civil Engineering Construction,Commercial,Warehousing
Test - Emerald Rowan Stone,"307 PANATELLA CO NW, Calgary",CA,Canada,Jewelry,Commercial,Logistics
Test - Ice Plum Wave,"7280 ELKTON DR SW, Calgary",CA,Canada,Electricity,Residential,Manufacturing
Test - Magnolia Magnolia Daisy,"264 BEDDINGTON CI NE, Calgary",CA,Canada,Plastics,Industrial,Recycling
Test - Zinnia Copper Palm,"635 HUNTERSTON CR NW, Calgary",CA,Canada,Research,Industrial,Recycling
Test - Periwinkle Jasper Tornado,"66 SADDLEMEAD WY NE, Calgary",CA,Canada,Plastics,Industrial,Manufacturing
Test - Fuchsia Tamarind Ice,"23 PRESTWICK ST SE, Calgary",CA,Canada,Electricity,Residential,Recycling
Test - Burgundy Star Tornado,"115 BRIDLEWOOD CI SW, Calgary",CA,Canada,Computers,Industrial,Warehousing
Test - Vale Wander Rock,"512 29 AV NW, Calgary",CA,Canada,International Affairs,Agricultural,Recycling
Test - Valley Berry Hazel,"155 MIDLAND PL SE, Calgary",CA,Canada,Healthcare,Residential,Manufacturing
