name,address,country,country_name,sector,facility_type,processing_type
Test - Plum Diamond Carnation,"14316 DEER RIDGE DR SE, Calgary",CA,Canada,Trucking,Residential,Manufacturing
Test - Malachite Ocelot Sand,"643 BROOKPARK DR SW, Calgary",CA,Canada,Equipment,Agricultural,Manufacturing
Test - Canyon Bramble Pearl,"843 NOLAN HILL BV NW, Calgary",CA,Canada,Electronic Product Manufacturing,Agricultural,Logistics
Test - Shadow Hazel Flame,"74 AUBURN SOUND LD SE, Calgary",CA,Canada,Food,Commercial,Manufacturing
Test - Leopard Heliotrope Ivory,"100 LEGACY GLEN PL SE, Calgary",CA,Canada,Parts Dealers,Industrial,Warehousing
Test - Yak Acacia Dawn,"16 EVEROAK CI SW, Calgary",CA,Canada,Commodities,Industrial,Manufacturing
Test - Copper Sequoia Pine,"117 SANDPIPER CI NW, Calgary",CA,Canada,Consumer Electronics,Commercial,Logistics
Test - Gold Frost Bracken,"7028 15 AV SE, Calgary",CA,Canada,Transportation Equipment,Industrial,Logistics
Test - Jungle Frost Daisy,"116 ROYAL OAK MR NW, Calgary",CA,Canada,Equipment,Residential,Recycling
Test - Sassafras Copper Elm,"460 EVANSTON WY NW, Calgary",CA,Canada,Electronic Product Manufacturing,Industrial,Manufacturing
Test - Stone Plateau Steppe,"21 WEST GLEN CR SW, Calgary",CA,Canada,Leather,Agricultural,Recycling
Test - Chestnut Ice Xylo,"58 BRAZEAU CR SW, Calgary",CA,Canada,Allied Products,Industrial,Warehousing
Test - Cascade Knoll Walnut,"175 CITADEL MR NW, Calgary",CA,Canada,Coal,Residential,Logistics
Test - Dune Delta Iris,"173 CITYSCAPE GD NE, Calgary",CA,Canada,Apparel,Agricultural,Warehousing
Test - Tornado Clover Tiger,"1240 VARSITY ESTATES RD NW, Calgary",CA,Canada,Musical Instruments,Agricultural,Logistics
Test - Mustard Deer Beige,"2 MARQUIS CV SE, Calgary",CA,Canada,Quarrying,Commercial,Logistics
Test - Aspen Obsidian Seal,"805 REDSTONE VW NE, Calgary",CA,Canada,Storage,Residential,Recycling
Test - Cedar Quartz Tulip,"5 TUSCANY SPRINGS PA NW, Calgary",CA,Canada,Electrical Devices,Commercial,Recycling
Test - Leaf Indigo Dogwood,"18 WALDEN CL SE, Calgary",CA,Canada,Sporting Goods,Residential,Logistics
Test - Ocean Savanna Alabaster,"159 DEER LANE RD SE, Calgary",CA,Canada,Health,Industrial,Warehousing
Test - Flame Alder Dawn,"119 MAHOGANY GV SE, Calgary",CA,Canada,Tobacco Products,Residential,Logistics
Test - Blaze Flame Lightning,"2031 44 ST SE, Calgary",CA,Canada,Energy Production & Utilities,Commercial,Warehousing
Test - Cedar Glacier Opal,"23 CORTINA VI SW, Calgary",CA,Canada,Books,Commercial,Logistics
Test - Leopard Twilight Cascade,"715 COPPERFIELD BV SE, Calgary",CA,Canada,Civics,Industrial,Recycling
Test - Ebony Dandelion Prairie,"112 PANATELLA RI NW, Calgary",CA,Canada,Machinery Manufacturing,Residential,Warehousing
Test - Delta Blaze Palm,"2503 DEER SIDE DR SE, Calgary",CA,Canada,Plastics,Residential,Logistics
Test - Glacier Forest Opal,"179 COUNTRY HILLS HT NW, Calgary",CA,Canada,Electronics,Commercial,Warehousing
Test - Elder Emerald Maple,"1254 REGAL CR NE, Calgary",CA,Canada,General Merchandise,Residential,Recycling
Test - Gorilla Gray Silver,"48 WESTMORE PL SW, Calgary",CA,Canada,Entertainment,Residential,Logistics
Test - Bronze Flame Antelope,"226 CITADEL CREST CI NW, Calgary",CA,Canada,Home Textiles,Commercial,Recycling
Test - Plum Mountain Redwood,"85 CRANARCH CR SE, Calgary",CA,Canada,Beverages,Commercial,Manufacturing
Test - Olive Deer Shadow,"28 SHAWBROOKE CO SW, Calgary",CA,Canada,Maintenance,Agricultural,Manufacturing
Test - Ginkgo Carnation Bright,"141 KINCORA GLEN RI NW, Calgary",CA,Canada,Building Construction,Residential,Logistics
Test - Opal Storm Canyon,"111 CRANBROOK WY SE, Calgary",CA,Canada,Gas,Industrial,Logistics
Test - Sky Canyon Daisy,"32 SUNDOWN CL SE, Calgary",CA,Canada,Manufacturing,Residential,Manufacturing
Test - Snow Pine Ginkgo,"106 WALDEN MR SE, Calgary",CA,Canada,Supplies Dealers,Agricultural,Recycling
Test - Clover Olive Tide,"2033 45 AV SW, Calgary",CA,Canada,Banking,Industrial,Recycling
Test - Dawn Quartz Gale,"530 12 AV SW, Calgary",CA,Canada,Arts & Entertainment,Industrial,Recycling
Test - Carnation Eagle Chill,"10 WESTPOINT BA SW, Calgary",CA,Canada,Food Manufacturing,Residential,Warehousing
Test - Canyon Nutmeg Cliff,"3 EVANSPARK RD NW, Calgary",CA,Canada,Paper Products,Residential,Manufacturing
Test - Mulberry Topaz Wander,"54 AUTUMN GD SE, Calgary",CA,Canada,Civics,Agricultural,Recycling
Test - Dandelion Diamond Dusk,"44 LEGACY BA SE, Calgary",CA,Canada,Aquaculture,Industrial,Warehousing
Test - Foxglove Yak Acacia,"4818 WESTWINDS DR NE, Calgary",CA,Canada,Printing,Industrial,Warehousing
Test - Forest Gray Tundra,"54 DOUGLAS GLEN CI SE, Calgary",CA,Canada,Forestry,Residential,Logistics
Test - Mahogany Elder Bronze,"175 REDSTONE AV NE, Calgary",CA,Canada,Sports Equipment,Agricultural,Warehousing
Test - Cedar Sage Frost,"1847 NEW BRIGHTON DR SE, Calgary",CA,Canada,Logging,Residential,Recycling
Test - Chill Iris Wind,"20 CRANWELL GR SE, Calgary",CA,Canada,Animal Production,Commercial,Logistics
Test - Myrtle Grove Rainforest,"1327 UNIVERSITY DR NW, Calgary",CA,Canada,Air Transportation,Industrial,Warehousing
Test - Bronze Honey Citrine,"139 26 AV NW, Calgary",CA,Canada,Consumer Electronics,Industrial,Recycling
Test - Hill Echo Tempest,"119 CITADEL GR NW, Calgary",CA,Canada,Air Transportation,Commercial,Manufacturing
Test - Bracken Bamboo Tide,"32 EVANSFIELD MR NW, Calgary",CA,Canada,Books,Residential,Manufacturing
Test - Hawk Shore Myrtle,"183 WESTVIEW DR SW, Calgary",CA,Canada,International Affairs,Commercial,Logistics
Test - Palm Lagoon Navy,"3195 11 ST SE, Calgary",CA,Canada,Finance,Residential,Warehousing
Test - Quartz Denim Volcano,"28 WHITWORTH PL NE, Calgary",CA,Canada,Apparel,Residential,Warehousing
Test - Flame Earth Wind,"187 COPPERPOND SQ SE, Calgary",CA,Canada,Building Materials,Residential,Logistics
Test - Frost Fog Inlet,"507 CANTERBURY DR SW, Calgary",CA,Canada,Sports Equipment,Commercial,Logistics
Test - Mountain Ivory Bright,"66 BENY-SUR-MER RD SW, Calgary",CA,Canada,Paper Products,Commercial,Recycling
Test - Jade Lime Tiger,"35 ALPINE BV SW, Calgary",CA,Canada,Home Furnishings,Agricultural,Logistics
Test - Savannah Bramble Shore,"63 BERNARD PL NW, Calgary",CA,Canada,Banking,Industrial,Logistics
