name,address,country,country_name,sector,facility_type,processing_type
Test - Bronze Bright Twilight,"51 EVANSGLEN PA NW, Calgary",CA,Canada,Construction,Residential,Manufacturing
Test - Laurel Gale Hickory,"479 QUEEN CHARLOTTE RD SE, Calgary",CA,Canada,Equipment,Industrial,Logistics
Test - Buff Jungle Lapis,"1867 CORNERSTONE BV NE, Calgary",CA,Canada,Agriculture,Industrial,Warehousing
Test - Raspberry Mustard Horizon,"170 ROCKY RIDGE CL NW, Calgary",CA,Canada,Food Industry,Commercial,Manufacturing
Test - Fir Ginkgo Gale,"1013 11 ST SE, Calgary",CA,Canada,Telecommunications,Industrial,Recycling
Test - Zebra Fern Estuary,"64 ROYAL OAK CA NW, Calgary",CA,Canada,Jewelry,Industrial,Manufacturing
Test - Lilac Sand Onyx,"252 RED SKY WY NE, Calgary",CA,Canada,Consumer Products,Agricultural,Logistics
Test - Hibiscus Inlet Cactus,"440 PARKRIDGE CR SE, Calgary",CA,Canada,Professional Services,Commercial,Manufacturing
Test - Narwhal Copper Ivory,"10 EVERSYDE CO SW, Calgary",CA,Canada,Automotive Parts,Agricultural,Manufacturing
Test - Antelope Poppy Creek,"48 PENMEADOWS PL SE, Calgary",CA,Canada,Machinery Manufacturing,Agricultural,Logistics
Test - Bronze Diamond Gale,"183 SADDLEBACK RD NE, Calgary",CA,Canada,Renting,Residential,Logistics
Test - Elder Rose Magenta,"124 MARTINWOOD WY NE, Calgary",CA,Canada,Civil Engineering Construction,Industrial,Warehousing
Test - Harbor Mist Tiger,"132 RUNDLERIDGE DR NE, Calgary",CA,Canada,Forestry,Residential,Manufacturing
Test - Oasis Wind Elm,"850 BELMONT DR SW, Calgary",CA,Canada,Hard Goods,Commercial,Logistics
Test - Horizon Fern Kale,"236 RUNDLEHORN CR NE, Calgary",CA,Canada,Hunting,Commercial,Recycling
Test - Malachite Eagle Grove,"5911 RUNDLEHORN DR NE, Calgary",CA,Canada,Oil & Gas,Commercial,Manufacturing
Test - Geranium Obsidian Sun,"123 HAWKLAND CI NW, Calgary",CA,Canada,Agriculture,Commercial,Warehousing
Test - Fuchsia Daffodil Diamond,"244 WALGROVE WY SE, Calgary",CA,Canada,Paper Products,Agricultural,Logistics
Test - Cave Gulf Ebony,"27 CORNER MEADOWS CM NE, Calgary",CA,Canada,Wholesale Trade,Industrial,Warehousing
Test - Meadow Boulder Earth,"224 MIDLAKE BV SE, Calgary",CA,Canada,Apparel Accessories,Agricultural,Manufacturing
Test - Honey Sequoia Quarry,"65 STRATHLEA CO SW, Calgary",CA,Canada,Arts & Entertainment,Industrial,Recycling
Test - Chill Daisy Mistletoe,"220 ERIN CROFT CR SE, Calgary",CA,Canada,Personal Care Products,Agricultural,Manufacturing
Test - Wander Citrine Laurel,"5804R PATINA DR SW, Calgary",CA,Canada,Home Accessories,Agricultural,Logistics
Test - Jasper Bliss Wind,"185 COVEHAVEN GD NE, Calgary",CA,Canada,Paper Products,Residential,Manufacturing
Test - Periwinkle Fawn Kyanite,"7635 OGDEN RD SE, Calgary",CA,Canada,Pipeline Transportation,Agricultural,Logistics
Test - Quartz Mulberry Peach,"54 SETON RD SE, Calgary",CA,Canada,Telecommunications,Commercial,Recycling
Test - Woods Snow Taupe,"64 LUCAS CM NW, Calgary",CA,Canada,Solar Energy,Residential,Manufacturing
Test - Redwood Emerald Tundra,"257 SKYVIEW RANCH WY NE, Calgary",CA,Canada,Electronic Product Manufacturing,Commercial,Warehousing
Test - Isle Clover Fog,"208 MCKENZIE LAKE CV SE, Calgary",CA,Canada,Hunting,Commercial,Warehousing
Test - Yew Spruce Moss,"105 STRATHLEA CO SW, Calgary",CA,Canada,Utilities,Commercial,Warehousing
Test - Isle Poplar Carnation,"950 ARBOUR LAKE RD NW, Calgary",CA,Canada,Trucking,Commercial,Warehousing
Test - Diamond Orchid Delta,"5030 26 AV SE, Calgary",CA,Canada,Farming,Agricultural,Logistics
Test - Blaze Birch River,"613 EVANSTON MR NW, Calgary",CA,Canada,Automotive Parts,Residential,Warehousing
Test - Daisy Peach Ivy,"86 ALPINE CM SW, Calgary",CA,Canada,Hospitals,Residential,Logistics
